,Unnamed: 0,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
110,110,1404,deport,déporter,dɪˈpɔrt,depɔʀtəʀ,deport,deport,0.625,0.25,0.2526041666666667,0.2916666666666666,2.140625,0.28125,3,loan,1,,-5.394387200000001,0.6727909445762634,0.6360977292060852
111,111,2581,milieu,milieu,mɪˈljʊ,miljø,middle,middle,0.5,0.0,0.0333333333333333,0.0333333333333333,0.3,0.0333333333333333,0,loan,1,,2.339493,1.0,1.0
112,112,10890,renaissance,cénotaphe,ˌrɛnəˈsɑns,senɔtaf,renaissance,cenotaph,0.9,0.375,0.1744791666666666,0.203125,1.78125,0.1848958333333333,8,hard_negative,0,,-4.6082807,0.43705129623413086,0.5606645941734314
113,113,10374,fiancée,bien-pensant,fiancée*,bjən-pɑ̃sɑ̃,fiancée,self-righteous,0.9090909090909092,0.5,0.2057291666666666,0.2291666666666666,2.15625,0.2161458333333333,9,hard_negative,0,,-14.609707,0.4887765944004059,0.754307210445404
114,114,253,detest,détester,dɪˈtɛst,detɛstəʀ,detest,to hate,0.5,0.25,0.2317708333333333,0.2604166666666666,1.90625,0.2604166666666666,3,synonym,0,,-3.1025374,0.537950873374939,0.6255500912666321
115,115,7384,diaphanie,mistralien,diaphanie*,mistʀaljɛ̃,diaphanie,mistralien,0.8,0.5555555555555556,0.1111111111111111,0.1296296296296296,2.0694444444444446,0.1111111111111111,6,hard_negative,0,,-9.969503999999999,0.45275864005088806,0.7099390029907227
116,116,5896,saponule,champenois,saponule*,ʃɑ̃pənwa,soap,champenois,0.8888888888888888,0.125,0.1640625,0.1822916666666666,1.609375,0.1744791666666666,7,hard_negative,0,,-3.9408230000000004,0.5592918395996094,0.7752572298049927
117,117,341,berdache,bédégar,berdache*,bedeɡaʀ,berdache,bédégar,0.6666666666666666,0.5,0.1692708333333333,0.203125,2.34375,0.1901041666666666,6,random,0,574.0,-5.432583999999999,0.5901718735694885,0.6050722599029541
118,118,120,aligot,aligot,aligot*,aliɡo,aligot,aligot,0.4285714285714285,0.4,0.1375,0.1583333333333333,2.9,0.1375,0,loan,1,,2.2974722,1.0,1.0
119,119,1776,gorgeret,ablégate,gorgeret*,ableɡat,gorgeret,blegate,0.7777777777777778,0.2857142857142857,0.2083333333333333,0.25,2.267857142857143,0.2232142857142857,7,hard_negative,0,,-10.595436,0.42505118250846863,0.7204164862632751
120,120,293,bahut,babouche,bahut*,babuʃ,very,babouche,0.5,0.2,0.0666666666666666,0.0666666666666666,1.2,0.0666666666666666,5,hard_negative,0,,-6.120186299999999,0.7405068278312683,0.7276145219802856
121,121,9673,applique,abstention,applique*,abstɑ̃sjɔ̃,applique,abstention,0.9,0.5,0.1380208333333333,0.1510416666666666,2.078125,0.1380208333333333,9,hard_negative,0,,-9.335897000000001,0.4558403193950653,0.722064733505249
122,122,3465,soubresaut,soubresaut,soubresaut*,subʀəzo,jolt,jolt,0.7272727272727273,0.3,0.3083333333333333,0.3458333333333333,2.5625,0.3375,0,loan,1,,5.1110077,1.0,0.9999995231628418
123,123,2498,marmite,marmite,marmite*,maʀmit,marmite,marmite,0.375,0.1428571428571428,0.1517857142857142,0.1785714285714285,1.3035714285714286,0.1666666666666666,0,loan,1,,6.110764499999999,1.0,1.0
124,124,2397,pannier,lapiniser,ˈpæniər,lapinizəʀ,pannier,lapiniser,0.5555555555555556,0.3333333333333333,0.3310185185185185,0.3703703703703704,2.736111111111111,0.3611111111111111,4,hard_negative,0,,-12.582489,0.4391971230506897,0.6928216218948364
125,125,11005,tableau vivant,bleu céleste,təˈbloʊ vivant*,bləy selɛst,tableau vivant,celestial blue,0.7333333333333333,0.4166666666666667,0.2239583333333333,0.2465277777777778,2.2291666666666665,0.2395833333333333,9,hard_negative,0,,-14.333065,0.4268765449523926,0.6150268912315369
126,126,4396,dénouement,demi-monde,dénouement*,dəmi-mɔ̃d,outcome,demimonde,0.8181818181818182,0.3333333333333333,0.3145833333333333,0.3458333333333332,2.6125,0.3437499999999999,8,hard_negative,0,,-0.11721259,0.5155919194221497,0.46212729811668396
127,127,2808,pachyderm,pachyderme,pachyderm*,paʃidɛʀm,pachyderm,pachyderme,0.6,0.2222222222222222,0.1435185185185185,0.1666666666666666,1.3888888888888888,0.1550925925925926,1,loan,1,,4.067362999999999,0.9752095937728882,0.9005210399627686
128,128,2567,methodology,méthodologie,ˌmɛθəˈdɑləʤi,metɔdɔlɔʒi,methodology,methodology,0.6666666666666666,0.1,0.1270833333333333,0.1375,1.125,0.1354166666666666,3,loan,1,,-0.09481627,0.5498648285865784,0.8264665603637695
129,129,10411,furniment,feuille-morte,furniment*,fœjlə-mɔʀt,supply,dead leaf,0.8,0.2222222222222222,0.1134259259259259,0.1296296296296296,1.5277777777777777,0.1134259259259259,9,hard_negative,0,,-6.346504,0.46046993136405945,0.7259340286254883
130,130,4438,deviant,défaitiste,ˈdiviənt,defɛtist,deviant,defeatist,0.875,0.25,0.171875,0.1822916666666666,1.71875,0.1822916666666666,7,hard_negative,0,,-6.591519,0.5683421492576599,0.7781078219413757
131,131,1101,confidant,confident,ˈkɑnfəˌdɑnt,kɔ̃fidɑ̃,confidant,confident,0.6363636363636364,0.3333333333333333,0.3449074074074074,0.375,2.833333333333333,0.3726851851851852,1,loan,1,,3.6398182,0.8153981566429138,0.9347053170204163
132,132,2928,petite bourgeoisie,petite bourgeoisie,pəˈtit ˌbʊrʒˌwɑˈzi,pətitɛ buʀʒəwazi,petty bourgeoisie,petty bourgeoisie,0.4444444444444444,0.1333333333333333,0.1402777777777778,0.1611111111111111,1.1916666666666669,0.1541666666666666,0,loan,1,,8.068062,1.0,0.9999997019767761
133,133,1303,dame de compagnie,dame de compagnie,deɪm də ˈkəmpəni,damə də kɔ̃paɲi,paid companion,paid companion,0.5,0.2307692307692307,0.1442307692307692,0.1602564102564102,1.9519230769230769,0.1522435897435897,0,loan,1,,7.6424417,1.0,1.0
134,134,363,beau monde,allemande,boʊ mɑnd,aləmɑ̃d,beautiful world,German,0.625,0.4285714285714285,0.2351190476190476,0.2619047619047619,3.375,0.2470238095238095,6,hard_negative,0,,-13.053154,0.40096160769462585,0.6153706312179565
135,135,2881,patchouli,patchouli,patchouli*,patʃuli,patchouli,patchouli,0.4,0.3333333333333333,0.2106481481481481,0.2361111111111111,1.8472222222222223,0.2337962962962963,0,loan,1,,3.3138894999999997,1.0,1.0
136,136,6116,treillage,trilliard,treillage*,tʀijjaʀ,trellis,trilliard,0.7,0.25,0.203125,0.2395833333333333,2.65625,0.2135416666666666,4,hard_negative,0,,-2.5923946,0.6245044469833374,0.7760692238807678
137,137,1130,coprolalia,coprolalie,coprolalia*,kɔpʀɔlali,coprolalia,coprolalie,0.5454545454545454,0.2,0.11875,0.1375,1.0125,0.1291666666666666,1,loan,1,,0.64884907,0.879647433757782,0.784799337387085
138,138,731,canapé,canapé,canapé*é,kanape,couch,couch,0.5,0.3333333333333333,0.1339285714285714,0.1488095238095238,1.1071428571428572,0.1488095238095238,0,loan,1,,-2.0172234,1.0,1.0
139,139,8555,pommecythere,présidentiable,pommecythere*,pʀezidɑ̃sjabl,pommecythere,presidential,0.9230769230769232,0.5,0.15625,0.1840277777777778,3.052083333333333,0.15625,11,hard_negative,0,,-14.411593,0.2994927167892456,0.8197917938232422
140,140,10182,détraqué,déshabillé,détraqué*é,desabije,whack,undressed,0.8,0.5,0.1435185185185185,0.1666666666666666,1.5972222222222223,0.162037037037037,6,hard_negative,0,,-4.573263,0.7151575684547424,0.8210857510566711
141,141,2708,nepotism,népotisme,ˈnɛpəˌtɪzəm,nepɔtism,nepotism,nepotism,0.6363636363636364,0.1111111111111111,0.1180555555555555,0.1296296296296296,0.9444444444444444,0.1296296296296296,2,loan,1,,4.800622,0.7937173247337341,0.8913758993148804
142,142,9545,seigneuresse,lèse majesté,seigneuresse*,lə̀sə maʒɛste,lordess,lese majesty,0.9230769230769232,0.4545454545454545,0.1439393939393939,0.1666666666666666,2.352272727272727,0.1439393939393939,10,hard_negative,0,,-16.075085,0.5698531866073608,0.689544677734375
143,143,3165,raconteuse,raconteuse,raconteuse*,ʀakɔ̃tœz,storyteller,storyteller,0.8181818181818182,0.4,0.3125,0.35,2.5875,0.3416666666666667,0,loan,1,,8.154494999999999,1.0,1.0
144,144,7652,exigeante,épilepsie,exigeante*,epilɛpsi,demanding,epilepsy,0.8,0.375,0.1041666666666666,0.1145833333333333,1.828125,0.1041666666666666,6,hard_negative,0,,-10.125877000000001,0.32682156562805176,0.8015527725219727
145,145,1603,embourgeoisé,embourgeoisé,embourgeoisé*é,ɑ̃buʀʒəwaze,gentrified,gentrified,0.8571428571428571,0.5,0.2395833333333333,0.2743055555555555,2.708333333333333,0.2569444444444444,0,loan,1,,4.921996,1.0,0.999999463558197
146,146,9774,bêtise,débouché,bêtise*,debuʃe,stupidity,outlet,0.8571428571428571,0.5,0.0763888888888888,0.0833333333333333,0.7916666666666666,0.0763888888888888,7,hard_negative,0,,-7.935594,0.46863922476768494,0.6761298179626465
147,147,2043,liqueur,lansquenet,lɪˈkər,lɑ̃skənɛ,liqueur,lansquenet,0.625,0.4285714285714285,0.3154761904761905,0.3571428571428571,2.7857142857142856,0.3422619047619047,6,hard_negative,0,,-9.652982000000002,0.5461939573287964,0.6759682297706604
148,148,456,hurdle,obstacle,ˈhərdəl,ɔbstakl,hurdle,obstacle,0.8571428571428571,0.5714285714285714,0.2529761904761905,0.2916666666666666,3.7142857142857135,0.2678571428571428,6,synonym,0,,-6.1060677000000005,0.3474332392215729,0.5105189681053162
149,149,5632,plein air,brunaille,plin ɛr,bʀynel,outdoors,brunaille,0.8571428571428571,0.0,0.0833333333333333,0.1041666666666666,0.8958333333333334,0.0833333333333333,8,hard_negative,0,,-7.9606905,0.49759024381637573,0.7168930172920227
150,150,4243,crayon,cretonne,kreɪɑn,kʀətɔn,crayon,cretonne,0.6666666666666666,0.1666666666666666,0.125,0.1527777777777777,2.145833333333333,0.125,4,hard_negative,0,,-5.0180902000000005,0.6951115131378174,0.7727413773536682
151,151,9218,bouquetin,groupuscule,bouquetin*,ɡʀupyskyl,bouquetin,small group,0.9,0.6666666666666666,0.1319444444444444,0.1481481481481481,2.3888888888888893,0.1319444444444444,8,hard_negative,0,,-9.021141,0.466756135225296,0.7138643860816956
152,152,5032,hieroglyphic,aéronautique,ˌhaɪroʊˈglɪfɪk,aeʀɔnotik,hieroglyphic,aeronautics,0.8571428571428571,0.3636363636363636,0.23106060606060602,0.2651515151515151,2.147727272727273,0.2537878787878787,11,hard_negative,0,,-5.44011,0.40945306420326233,0.6805737018585205
153,153,5743,quadruped,carapace,quadruped*,kaʀapaz,quadruped,carapace,0.8,0.2222222222222222,0.2569444444444444,0.287037037037037,2.3194444444444446,0.2777777777777778,7,hard_negative,0,,-4.646999,0.3988598585128784,0.7718791365623474
154,154,5124,jeune premier,crème caramel,jeune* prɛˈmɪr,kʀə̀mɛ kaʀaməl,young first,caramel cream,0.8571428571428571,0.3333333333333333,0.1857638888888889,0.2152777777777778,2.364583333333333,0.1944444444444444,9,hard_negative,0,,-1.362306,0.3644728660583496,0.5286571383476257
155,155,781,cheval de frise,oreille de crisse,cheval* də frise*,ɔʀɛjlə də kʀis,friesian horse,ear of cries,0.5882352941176471,0.4615384615384615,0.1987179487179487,0.2307692307692307,3.0961538461538463,0.2067307692307692,7,hard_negative,0,,-13.091166000000001,0.40573081374168396,0.6446922421455383
156,156,9590,à la carte,oligarque,à* lɑ kɑrt,ɔliɡaʀk,à la carte,oligarch,0.9,0.2857142857142857,0.1101190476190476,0.1309523809523809,1.2142857142857142,0.1101190476190476,7,hard_negative,0,,-3.9281669999999997,0.39872100949287415,0.6372205018997192
157,157,296,baisemains,dysphémisme,baisemains*,disfemism,kiss hands,dysphemism,0.5454545454545454,0.6,0.1958333333333333,0.2208333333333333,2.7,0.20625,10,hard_negative,0,,-8.218684,0.35081133246421814,0.6513128280639648
158,158,9475,paillard,bois d'arc,paillard*,bwas d'aʀk,paillard,wooden bow,0.9,0.5,0.1328125,0.1510416666666666,2.078125,0.1328125,7,hard_negative,0,,-6.9406586,0.4062937796115875,0.7592760920524597
159,159,417,bouffée délirante,abstention,bouffée* délirante*,abstɑ̃sjɔ̃,delirious puff,abstention,1.0,0.6428571428571429,0.50390625,0.5651041666666666,4.4375,0.5572916666666666,14,random,0,743.0,-13.441085000000001,0.3364560902118683,0.4103802442550659
160,160,3329,sachet,sachet,sæˈʃeɪ,saʃɛ,sachet,sachet,0.6666666666666666,0.2,0.1875,0.2083333333333333,1.5,0.2083333333333333,0,loan,1,,3.3281376000000003,1.0,1.0
161,161,8542,pochoir,patrouille,pochoir*,patʀujl,stencil,patrol,0.875,0.2857142857142857,0.0952380952380952,0.11904761904761901,1.2857142857142858,0.0952380952380952,7,hard_negative,0,,-9.368444,0.3997485339641571,0.7155003547668457
162,162,6271,à deux,idée,à* du,ide,together,idea,0.8,0.3333333333333333,0.0833333333333333,0.0833333333333333,1.0,0.0833333333333333,5,hard_negative,0,,-2.0309942,0.4006461799144745,0.3557265102863312
163,163,4108,communard,carmagnole,communard*,kaʀmaɲɔl,communard,carmagnole,0.8,0.3333333333333333,0.2083333333333333,0.2314814814814814,2.208333333333333,0.2268518518518518,7,hard_negative,0,,-9.321043,0.5108535885810852,0.7944374680519104
164,164,4259,creton,blondine,creton*,blɔ̃din,creton,blonde,1.0,0.1666666666666666,0.1041666666666666,0.1180555555555555,1.125,0.1041666666666666,7,hard_negative,0,,-10.752742999999999,0.5192746520042419,0.8233224153518677
165,165,1208,couveuse,couveuse,couveuse*,kuvœz,incubator,incubator,0.7777777777777778,0.5,0.3567708333333333,0.3958333333333333,2.90625,0.3958333333333333,0,loan,1,,4.292012000000001,1.0,1.0
166,166,6378,amende honorable,agent provocateur,amende* ˈɑnərəbəl,aʒɑ̃t pʀɔvɔkatœʀ,amends,provocative factor,0.9411764705882352,0.5,0.15625,0.18154761904761899,2.4464285714285716,0.15625,11,hard_negative,0,,-26.170813,0.35293763875961304,0.6665412783622742
167,167,1587,feuilleté,filé,feuilleté*é,file,laminated,filet,0.6363636363636364,0.5,0.5416666666666666,0.6,4.35,0.6,5,hard_negative,0,,-4.562526999999999,0.47443515062332153,0.8522557020187378
168,168,1883,ide,à deux,aɪd,a dœ,here,together,0.5,0.6666666666666666,0.2083333333333333,0.25,4.833333333333333,0.2083333333333333,4,hard_negative,0,,-4.268897,0.34843823313713074,0.1971285194158554
169,169,4280,crucial,clochard,ˈkruʃəl,klɔʃaʀ,crucial,clochard,0.7142857142857143,0.0,0.0972222222222222,0.1180555555555555,1.0625,0.0972222222222222,5,hard_negative,0,,-4.2953053,0.41284626722335815,0.8081735968589783
170,170,3248,étendue,art nouveau,éétendue*,aʀt nuvo,extent,Art Nouveau,0.6666666666666666,0.5714285714285714,0.2447916666666666,0.28125,3.546875,0.2578125,7,hard_negative,0,,-7.3797045,0.4936589300632477,0.6874411106109619
171,171,683,prevent,entraver,prɪˈvɛnt,ɑ̃tʀavəʀ,prevent,hinder,1.0,0.5714285714285714,0.2827380952380952,0.3452380952380953,3.2321428571428568,0.2827380952380952,6,synonym,0,,-12.908104,0.6720755696296692,0.27477163076400757
172,172,10766,paupiette,de haut en bas,paupiette*,də ot ən ba,paupiette,from top to bottom,1.0,0.5555555555555556,0.1944444444444444,0.2129629629629629,1.9305555555555558,0.2060185185185185,11,hard_negative,0,,-9.572657000000001,0.30128994584083557,0.4729471206665039
173,173,1442,dey,dey,deɪ,dɛj,de,de,0.6666666666666666,0.3333333333333333,0.0416666666666666,0.0555555555555555,0.875,0.0416666666666666,0,loan,1,,3.2163619999999997,1.0,1.0
174,174,421,boulevard,à deux,ˈbʊləˌvɑrd,a dœ,boulevard,together,1.0,0.75,0.6067708333333334,0.6770833333333333,5.21875,0.6770833333333333,8,random,0,753.0,-13.798459,0.41472136974334717,0.22093163430690765
175,175,1767,gluten,gélatine,ˈglutən,ʒelatin,gluten,gelatin,0.5714285714285714,0.2857142857142857,0.30654761904761896,0.3333333333333333,2.607142857142857,0.3333333333333333,4,hard_negative,0,,-11.677437,0.5921177864074707,0.6355248689651489
176,176,8525,plant-animal,petite finale,plant-animal*,pətitə final,plant-animal,small final,0.6153846153846154,0.4545454545454545,0.1325757575757576,0.1553030303030303,2.352272727272727,0.1325757575757576,8,hard_negative,0,,-16.974548000000002,0.32395491003990173,0.613200843334198
177,177,3064,pourboire,pourboire,pourboire*,puʀbwaʀ,tip,tip,0.7,0.3333333333333333,0.2592592592592593,0.3101851851851852,2.5138888888888893,0.287037037037037,0,loan,1,,7.1383924,1.0,1.0
178,178,650,carton-pierre,animé,carton-pierre*,anime,cardboard-stone,animated,0.7142857142857143,0.6666666666666666,0.5295138888888888,0.6076388888888891,4.53125,0.6041666666666666,10,hard_negative,0,,-16.513866,0.5165898203849792,0.38908639550209045
179,179,5089,integrable,adorable,integrable*,adɔʀabl,integrable,adorable,0.7272727272727273,0.2222222222222222,0.2476851851851852,0.2777777777777778,2.0972222222222223,0.2685185185185185,5,hard_negative,0,,-5.0875435,0.5444582104682922,0.5704811215400696
180,180,5841,rodomontade,lèse majesté,rodomontade*,lə̀sə maʒɛste,rhodomontade,lese majesty,0.9230769230769232,0.1818181818181818,0.125,0.1439393939393939,2.113636363636364,0.125,11,hard_negative,0,,-18.188828,0.3525322675704956,0.5748138427734375
181,181,2126,marchand de vin,mousseline de laine,mɑˈrʧænd də vɪn,musəlinɛ də lɛn,wine merchant,wool muslin,0.5333333333333333,0.3076923076923077,0.20352564102564105,0.23397435897435895,2.3076923076923075,0.2179487179487179,11,hard_negative,0,,-16.504179,0.5096303224563599,0.7951359748840332
182,182,4245,credibility,classification,ˌkrɛdəˈbɪlɪti,klasifikasjɔ̃,credibility,classification,1.0,0.1666666666666666,0.171875,0.1944444444444444,2.0,0.1805555555555555,10,hard_negative,0,,-6.122069000000001,0.4363895356655121,0.6672422885894775
183,183,3236,écraseur,cassoulet,éécraseur*,kasulɛ,crusher,cassoulet,0.7,0.5714285714285714,0.3888888888888889,0.4444444444444444,4.194444444444445,0.4305555555555556,7,hard_negative,0,,-5.4287004,0.4508652985095978,0.7025895118713379
184,184,226,contaminate,polluer,kənˈtæməˌneɪt,pɔlyʀ,contaminate,pollute,1.0,0.8181818181818182,0.5492424242424243,0.6098484848484849,4.840909090909091,0.6022727272727273,10,synonym,0,,-9.481461999999999,0.38190758228302,0.5337957143783569
185,185,183,applique,plissé,applique*,plise,applique,pleated,0.5555555555555556,0.5,0.359375,0.4010416666666667,3.046875,0.3984375,5,hard_negative,0,,-9.480343,0.5344647169113159,0.4358862340450287
186,186,3536,tammy,tamise,ˈtæmi,tamiz,tammy,Thames,0.6,0.2,0.1833333333333333,0.2,1.45,0.2,3,loan,1,,0.9495205,0.7088469862937927,0.5636013746261597
187,187,2392,lithofracteur,lithofracteur,lithofracteur*,litɔfʀaktœʀ,lithofracteur,lithofracteur,0.5714285714285714,0.2307692307692307,0.1762820512820512,0.2051282051282051,1.5192307692307692,0.1923076923076923,0,loan,1,,5.975361,1.0,0.9999997615814209
188,188,9225,brocatelle,dramaturgie,brocatelle*,dʀamatyʀʒi,brocatelle,dramaturgy,0.8181818181818182,0.3,0.11875,0.1333333333333333,1.6375,0.11875,7,hard_negative,0,,-11.721437,0.3515090048313141,0.7821356058120728
189,189,8634,puy,puits,puy*,pɥi,puy,well,0.75,0.3333333333333333,0.0694444444444444,0.0833333333333333,1.3333333333333333,0.0694444444444444,3,hard_negative,0,,0.121839106,0.40956225991249084,0.6266500353813171
190,190,3214,wattman,mythomane,wattman*,mitɔman,wattman,mythomaniac,0.5,0.2857142857142857,0.1101190476190476,0.11904761904761901,2.25,0.1101190476190476,5,hard_negative,0,,-11.023348,0.5048349499702454,0.7454549670219421
191,191,190,obvious,évident,ˈɑbviəs,evidɑ̃,obvious,obvious,0.8571428571428571,0.5,0.2881944444444445,0.3333333333333333,4.041666666666667,0.3055555555555556,6,synonym,0,,-6.388091,0.5416970252990723,0.6497352123260498
192,192,126,ancien régime,arbitragiste,ancien* régime*,aʀbitʀaʒist,old regime,arbitrageurs,0.8,0.6363636363636364,0.1875,0.2272727272727272,3.4431818181818183,0.1875,8,random,0,193.0,-9.395191,0.3404883146286011,0.4445478022098541
193,193,7824,gauffer,sous-vide,gauffer*,sus-vid,gauffer,under vacuum,0.875,0.5,0.1145833333333333,0.1458333333333333,2.2916666666666665,0.1145833333333333,8,hard_negative,0,,-10.217663,0.3184731900691986,0.6207598447799683
194,194,5350,monorail,municipal,ˈmɑnərˌeɪl,mynizipal,monorail,municipal,0.7,0.2222222222222222,0.1712962962962962,0.1944444444444444,1.7777777777777777,0.1828703703703703,6,hard_negative,0,,-7.369553,0.3779328465461731,0.7057687044143677
195,195,3797,xenism,xénisme,xenism*,ɡzenism,xenism,xenism,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.1547619047619047,1.2142857142857142,0.1547619047619047,2,loan,1,,2.9325318,0.5244995355606079,0.795202374458313
