,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label,label_bin,DNN_logits,mbert_cos,xlm_cos,ass_bert_mbert_cos,indic_bert_cos,muril_cos,mbertxlm,mbertass_bert,mbertindic_bert,mbertmuril,xlmmbert,xlmass_bert,xlmindic_bert,xlmmuril,ass_bertmbert,ass_bertxlm,ass_bertindic_bert,ass_bertmuril,indic_bertmbert,indic_bertxlm,indic_bertass_bert,indic_bertmuril,murilmbert,murilxlm,murilass_bert,murilindic_bert,mbert_src_assbert_trg
96,96,96,96,96,316,316,সাপ,কবি,ʃap,kɔbi,Snake,Poet,1,0.5,0.322916666666667,0.354166666666667,2.96875,0.348958333333333,3,Bengali,Bengali,random,0,-5.839779,0.68533593416214,0.695997714996338,0.445333689451218,0.999400973320007,0.999709725379944,0.725881,-0.02877471,0.99959123,0.9997289,0.6857513,-0.027659163,0.99940455,0.99971026,0.95191723,0.940873,0.9997442,0.9999081,0.9973026,0.9956364,-0.03738338,0.99998933,0.9981499,0.9983655,-0.03705752,0.99993855,0.0018306477
99,99,99,99,99,165,165,নাও,নাও,n̪ao,naʊ,Take it,Take it,0.5,0,0.041666666666667,0.041666666666667,0.333333333333333,0.041666666666667,0,Bengali,Bengali,loan,1,6.903865,0.99999988079071,1,0.459216356277466,0.999769270420074,1,0.9454213,-0.03850356,0.99979365,0.9998803,0.99999905,-0.039585963,0.9997712,0.9999998,0.97579694,0.9224634,0.99981755,0.9997677,0.99821085,0.99771047,-0.037327126,0.99999636,0.9982923,0.9983063,-0.03709502,0.99994755,0.06756859
102,102,102,102,102,306,306,শ্রী,শ্রী,ʃri,xɹi,Mr.,Mr.,0.666666666666667,0.333333333333333,0.104166666666667,0.138888888888889,1.70833333333333,0.104166666666667,0,Bengali,Bengali,loan,1,4.8410883,0.99999988079071,1,0.551667034626007,0.999808847904205,1,0.99613667,-0.026400443,0.99976766,0.9999846,0.99999976,-0.025280138,0.9998089,1.0000001,0.9654887,0.9207365,0.9997731,0.9995458,0.99807143,0.99752855,-0.03640572,0.9999957,0.998183,0.99814034,-0.037015527,0.9999454,0.06371806
103,103,103,103,103,35,35,একতা,একতা,ekt̪a,ɛkta,Unity,Unity,0.4,0,0.020833333333333,0.020833333333333,0.125,0.020833333333333,0,Bengali,Bengali,loan,1,3.5799441,0.99999988079071,1,0.380963534116745,0.999759614467621,1,0.9869195,-0.032640234,0.99970526,0.9999553,0.99999964,-0.027862072,0.99975955,1,0.9865089,0.9617561,0.9999317,0.9999169,0.99861073,0.99678445,-0.037126165,0.9999918,0.99830216,0.99831724,-0.03710214,0.9999471,0.055866458
105,105,105,105,105,189,189,ফুল,পুষ্প,ɸulɔ,puxpɔ,Flowers,Flowers,0.6,0.4,0.245833333333333,0.275,2.65,0.266666666666667,4,Bengali,Bengali,synonym,0,-8.686185,0.845937371253967,0.592634201049805,0.433602243661881,0.999491214752197,0.999405682086945,0.63634634,-0.028014753,0.99968815,0.9995712,0.84610987,-0.026952412,0.99949324,0.9994068,0.98578894,0.9479684,0.9998304,0.9999433,0.99843186,0.9963215,-0.036718283,0.99998677,0.9981994,0.998184,-0.0370593,0.9999506,0.05330158
106,106,106,106,106,191,191,পুষ্পক,পুষ্প,puʃpɔkɔ,puxpɔ,Flower,Flowers,0.428571428571429,0.428571428571429,0.276785714285714,0.30952380952381,2.30357142857143,0.306547619047619,1,Bengali,Bengali,synonym,0,-6.9915943,0.970820248126983,0.874161541461945,0.270575076341629,0.995542168617248,0.998508393764496,0.93136823,-0.0272685,0.998349,0.9989493,0.9710307,-0.02765428,0.99557745,0.9985218,0.9766881,0.95318407,0.99988186,0.99989784,0.99499446,0.98574394,-0.036766835,0.99975103,0.9986522,0.9975938,-0.03698717,0.9999705,-0.078581676
107,107,107,107,107,94,94,চাঁদ,চান,t͡ɕãd̪ɔ,san,The moon,Want,1,0.666666666666667,0.317708333333333,0.34375,3.3125,0.34375,2,Bengali,Bengali,loan,1,4.8544917,0.676306784152985,0.665583908557892,0.513246238231659,0.999467372894287,0.99985682964325,0.6952723,-0.03382462,0.9995399,0.99987614,0.67647815,-0.034215905,0.9994675,0.999857,0.985073,0.9794296,0.9999189,0.9999397,0.99737096,0.99722624,-0.037501793,0.999988,0.99831885,0.99838215,-0.03708993,0.99994415,0.16862799
108,108,108,108,108,210,210,বৃশ্চিক,বিছা,bɽiʃt͡ɕik,bisa,Scorpio,Scorpion,0.777777777777778,0.428571428571429,0.401785714285714,0.452380952380952,3.35714285714286,0.452380952380952,6,Bengali,Bengali,synonym,0,-17.047737,0.872437596321106,0.500483632087708,0.488190680742264,0.998307645320892,0.996350526809692,0.654639,-0.025514096,0.9994622,0.9985977,0.87333816,-0.026879167,0.99831873,0.9963903,0.96145934,0.9282397,0.9997864,0.999813,0.9963646,0.9880426,-0.03695677,0.99993974,0.9980212,0.9967605,-0.036854275,0.99995804,0.011894997
109,109,109,109,109,70,70,খাদ্য,দ্বীপ,kʰad̪d͡zɔ,dip,Food,Island,0.888888888888889,0.8,0.4625,0.508333333333333,3.9,0.5,5,Bengali,Bengali,random,0,-7.4778333,0.572333872318268,0.748208820819855,0.44773206114769,0.999929547309876,0.999749481678009,0.7835836,-0.022334758,0.9998376,0.9997849,0.5733018,-0.022105858,0.99992967,0.9997496,0.97423935,0.94620156,0.9995509,0.9998795,0.9958361,0.9939616,-0.0365899,0.99999,0.9981543,0.99828804,-0.037040472,0.99994344,0.08078652
111,111,111,111,111,13,13,অগ্নিকোণ,অগ্নি,oɡn̪ikon,ɔgni,Southeast,Fire,0.75,0.571428571428571,0.526785714285714,0.583333333333333,4.21428571428571,0.583333333333333,3,Bengali,Bengali,synonym,0,-12.272654,0.937751412391663,0.864167928695679,0.453056871891022,0.998894155025482,0.999147117137909,0.9137056,-0.03453532,0.99944913,0.999451,0.9380113,-0.03200762,0.9988973,0.9991519,0.9860898,0.9315834,0.99976313,0.99981683,0.99844795,0.99706835,-0.036798347,0.99999535,0.9985092,0.9976207,-0.036984902,0.99996436,0.023852529
113,113,113,113,113,152,152,দ্বীপ,অগ্নি,d̪ip,ɔgni,Island,Fire,1,1,0.333333333333333,0.388888888888889,5.75,0.333333333333333,5,Bengali,Bengali,random,0,-11.996292,0.912881791591644,0.62982851266861,0.401347994804382,0.999697923660278,0.999503076076508,0.7222675,-0.036339328,0.99980366,0.9996511,0.9130449,-0.03468199,0.9996997,0.999504,0.98343694,0.96215487,0.999875,0.9995932,0.9962143,0.9937541,-0.03685887,0.9999937,0.998246,0.99831104,-0.03705814,0.9999417,0.07815728
116,116,116,116,116,287,287,হায়া,লাজ,ɦae̯a,laz,Alas,Shame,0.8,0.5,0.307291666666667,0.354166666666667,3.46875,0.333333333333333,4,Bengali,Bengali,synonym,0,-7.8162484,0.913172900676727,0.603412210941315,0.486973106861115,0.999740660190582,0.999568223953247,0.74911255,-0.037626907,0.99949265,0.99968606,0.9136616,-0.037518673,0.99974203,0.99957085,0.98470247,0.97306013,0.999944,0.999933,0.99784875,0.9953276,-0.036873784,0.9999958,0.9979824,0.9977722,-0.036988586,0.99993503,0.0357184
118,118,118,118,118,297,297,শিক্ষা,আঁক,ʃikkʰa,ãkɔ,Education,Draw,0.833333333333333,0.6,0.420833333333333,0.458333333333333,3.55,0.458333333333333,5,Bengali,Bengali,random,0,-15.623764,0.695704519748688,0.592127203941345,0.565021276473999,0.999667048454285,0.999295651912689,0.6247876,-0.03515486,0.99967885,0.9993334,0.6958964,-0.034024633,0.99966776,0.9992974,0.9856136,0.97717106,0.99995965,0.99992716,0.9965755,0.9961857,-0.036557056,0.9999951,0.9975939,0.9976764,-0.036994405,0.9999305,0.108344436
121,121,121,121,121,262,262,মুঠা,মুঠা,muʈʰa,mutʰa,A handful,A handful,0.2,0,0.010416666666667,0.010416666666667,0.125,0.010416666666667,0,Bengali,Bengali,loan,1,2.149066,0.99999988079071,1,0.436383336782455,0.999855399131775,1,0.99238086,-0.034341946,0.99974656,0.9998914,0.9999997,-0.035648596,0.9998556,0.99999994,0.99292946,0.98333395,0.9998355,0.99995005,0.9975252,0.9955874,-0.03684853,0.9999938,0.9981998,0.99793196,-0.03694123,0.99993783,0.052794326
124,124,124,124,124,182,182,পিন্ধা,পিন্ধা,pin̪d̪ʱa,pindʰa,wear,wear,0.375,0,0.025,0.025,0.15,0.025,0,Bengali,Bengali,loan,1,2.0956314,0.99999988079071,0.999999582767487,0.437366604804993,0.999334812164306,1,0.9793961,-0.029453725,0.9990661,0.99980766,0.9999969,-0.029912803,0.9993354,1,0.9864838,0.9766282,0.99986243,0.9999214,0.9966605,0.99117696,-0.03691501,0.99995875,0.99801433,0.99782133,-0.036909834,0.9999414,0.06304054
125,125,125,125,125,290,290,লাউ,লাউ,lau,lau,Lau,Lau,0,0,0,0,0,0,0,Bengali,Bengali,loan,1,4.3479137,0.999999523162842,1,0.483432173728943,0.998570621013641,1,0.9916282,-0.03920798,0.9990101,0.9999691,0.9999974,-0.040721964,0.99857926,0.99999994,0.98422176,0.96314704,0.9996551,0.999949,0.99496305,0.9941123,-0.037953228,0.9999389,0.99832886,0.99831927,-0.037085652,0.9999469,0.053664617
126,126,126,126,126,31,31,এক,আক,ek,ak,One,Let's go,0.5,0,0.020833333333333,0.020833333333333,0.25,0.020833333333333,1,Bengali,Bengali,loan,1,5.6399684,0.889079749584198,0.55277156829834,0.397986501455307,0.998238444328308,0.999440491199493,0.6320498,-0.0379282,0.99894804,0.9995137,0.88923806,-0.038622126,0.9982394,0.99944085,0.966053,0.9537201,0.99965787,0.9999327,0.99597996,0.9862563,-0.037347894,0.99994993,0.9978356,0.99777377,-0.037021235,0.9999379,0.010367041
127,127,127,127,127,168,168,বীজনী,পখিলা,bid͡ʑn̪i,pɔkʰila,Seed,butterfly,1,0.333333333333333,0.263888888888889,0.284722222222222,2.4375,0.28125,5,Bengali,Bengali,synonym,0,-11.7893305,0.883181989192963,0.721642673015595,0.548753678798676,0.997588634490967,0.998261451721191,0.83014387,-0.035114955,0.99896663,0.99854714,0.883764,-0.037906036,0.9975885,0.9982727,0.9666078,0.91292745,0.99820113,0.9996414,0.9939541,0.98781115,-0.036787532,0.9999342,0.99847054,0.99779487,-0.036983885,0.99996626,0.058940925
132,132,132,132,132,93,93,চাঁদ,মাতা,t͡ɕãd̪ɔ,mata,The moon,Mother,1,0.5,0.161458333333333,0.166666666666667,2.03125,0.161458333333333,3,Bengali,Bengali,random,0,-11.847137,0.503741204738617,0.705199778079987,0.476585984230042,0.999530076980591,0.999869227409363,0.72731036,-0.033343427,0.9996511,0.9998731,0.50400364,-0.03281117,0.9995304,0.9998693,0.9758926,0.96971005,0.9999655,0.99994874,0.9985799,0.99665046,-0.037062325,0.9999919,0.9984489,0.9983635,-0.03709788,0.9999518,0.16862795
133,133,133,133,133,197,197,বঙ্গ,বঙালী,bɔŋɡɔ,bɔŋali,Bengal,Bengali,0.5,0.333333333333333,0.229166666666667,0.25,2.4375,0.246527777777778,3,Bengali,Bengali,loan,1,6.249585,0.808913350105285,0.803087294101715,0.410104006528854,0.99707156419754,0.999614834785461,0.8228113,-0.037339617,0.99765515,0.9996596,0.8093146,-0.037067585,0.99707603,0.99961525,0.96064055,0.96169174,0.9995036,0.99993974,0.99312335,0.9858449,-0.03728807,0.99987435,0.99801445,0.998231,-0.03703653,0.9999345,0.06576769
135,135,135,135,135,322,322,হাওর,ৰাষ্ট্ৰ,ɦaor,ɹaxtɹɔ,Haor,The State,0.833333333333333,0.5,0.423611111111111,0.479166666666667,4.85416666666667,0.454861111111111,6,Bengali,Bengali,random,0,-7.9029007,0.750042974948883,0.570754826068878,0.488973170518875,0.999225378036499,0.999754726886749,0.6373847,-0.03362558,0.9996493,0.9995841,0.7502431,-0.032998994,0.9992292,0.99975526,0.9410745,0.92148113,0.9994004,0.99988014,0.99727803,0.99318916,-0.03627146,0.9999934,0.99816793,0.99839157,-0.03706837,0.99993694,-0.0026002
136,136,136,136,136,0,0,অংশুক,আঁহ,oŋʃuk,ãɦɔ,Partial,Fiber,1,0.8,0.445833333333333,0.491666666666667,4.05,0.4875,5,Bengali,Bengali,synonym,0,-5.9492164,0.87226414680481,0.799434125423431,0.510673642158508,0.997746825218201,0.997812747955322,0.8610958,-0.040082127,0.9994762,0.9989273,0.87253773,-0.039127536,0.99773675,0.9978342,0.98088694,0.9585885,0.9997866,0.99976075,0.996723,0.9902765,-0.03705608,0.99996763,0.9977152,0.9971751,-0.036934096,0.9999451,0.032327883
142,142,142,142,142,332,332,রত্নাকর,সাগৰ,rɔt̪n̪akɔrɔ,xagɔɹɔ,Ratnakar,sea,0.727272727272727,0.555555555555556,0.4375,0.5,3.95833333333333,0.488425925925926,6,Bengali,Bengali,synonym,0,-26.985806,0.895728945732117,0.672693431377411,0.481746822595596,0.998679578304291,0.997773945331574,0.72912884,-0.029961692,0.9988403,0.9990435,0.8958883,-0.029642094,0.9986869,0.99778897,0.9618931,0.9294586,0.9994007,0.9998975,0.99592704,0.9904815,-0.037660435,0.9999862,0.9984896,0.99653137,-0.0369145,0.99997824,-0.034921683
143,143,143,143,143,269,269,মূল,শিক্ষা,mulɔ,xikʰja,Original,Education,1,0.4,0.35,0.375,4.075,0.370833333333333,6,Bengali,Bengali,random,0,-16.41563,0.69020813703537,0.607706129550934,0.409101545810699,0.999215245246887,0.999594867229462,0.66178364,-0.03780421,0.999272,0.99963653,0.69344985,-0.03585504,0.99921477,0.9995992,0.9786476,0.9439936,0.9999119,0.9998932,0.99619806,0.9952808,-0.0367633,0.99999243,0.9980643,0.99801844,-0.036992084,0.9999443,0.009976675
147,147,147,147,147,60,60,কুটুম,পিন্ধ,kuʈum,pindʰɔ,Family,Wear,1,0.6,0.254166666666667,0.275,4.05,0.254166666666667,5,Bengali,Bengali,random,0,-13.923185,0.872900426387787,0.801872491836548,0.468207776546478,0.999503970146179,0.998075127601624,0.8223948,-0.0331942,0.99968874,0.99890953,0.87326807,-0.028761117,0.9995097,0.99808395,0.9884624,0.959576,0.99987173,0.9997867,0.9980601,0.99652624,-0.036371063,0.9999807,0.99818337,0.9975726,-0.036853794,0.9999502,0.014858238
148,148,148,148,148,25,25,ইতিহাস,কোন,it̪iɦaʃ,kʊn,History,No,1,0.833333333333333,0.534722222222222,0.590277777777778,4.625,0.583333333333333,6,Bengali,Bengali,random,0,-13.2448635,0.673420488834381,0.577113151550293,0.325993895530701,0.99615877866745,0.999360084533691,0.5856314,-0.031120563,0.9965063,0.99945056,0.67412066,-0.029656237,0.9961555,0.99936116,0.98164654,0.9384136,0.99821395,0.99945205,0.99404424,0.9883652,-0.036600143,0.99989593,0.9981395,0.99778664,-0.03701301,0.9999521,0.025163399
150,150,150,150,150,333,333,হিংসা,মূলা,ɦiŋʃa,mula,Violence,Radish,0.8,0.6,0.279166666666667,0.3,2.95,0.3,4,Bengali,Bengali,random,0,-11.197998,0.918211579322815,0.776277422904968,0.522948443889618,0.995369732379913,0.99882298707962,0.8144053,-0.03927111,0.99811304,0.9995558,0.91897464,-0.040959418,0.99543226,0.9988343,0.97423464,0.9545894,0.9998016,0.9998914,0.99271864,0.98390913,-0.036531523,0.9998478,0.997538,0.9981743,-0.03705024,0.9999026,0.05444819
151,151,151,151,151,30,30,ঋতু,ডিমা,ɽit̪u,dima,Season,Dima,0.8,0.5,0.161458333333333,0.1875,2.71875,0.161458333333333,4,Bengali,Bengali,random,0,-5.637826,0.782145500183106,0.717313706874847,0.531492471694946,0.999587416648865,0.9996697306633,0.73990077,-0.039280858,0.9997156,0.9997109,0.78234065,-0.0397138,0.99958855,0.99967015,0.98317224,0.9419509,0.9999014,0.9998995,0.99661714,0.9961867,-0.037405945,0.9999903,0.99837494,0.9983568,-0.03710202,0.9999489,0.012933943
152,152,152,152,152,180,180,সলিল,পানী,ʃɔlilɔ,pani,Salil,water,0.833333333333333,0.666666666666667,0.381944444444444,0.416666666666667,3.47916666666667,0.413194444444444,4,Bengali,Bengali,synonym,0,-10.500307,0.823113858699799,0.755475461483002,0.524708092212677,0.992699027061462,0.99830150604248,0.77037853,-0.03980345,0.996033,0.9991202,0.8234794,-0.040497705,0.9927324,0.9983097,0.97758293,0.9447596,0.9999158,0.9999558,0.9932419,0.982368,-0.037193444,0.99970603,0.99846846,0.99763834,-0.03702545,0.99996734,-0.010972608
153,153,153,153,153,43,43,কলা,উট,kɔla,ut,Banana,The camel,1,0.75,0.520833333333333,0.572916666666667,4.875,0.572916666666667,3,Bengali,Bengali,random,0,-6.577208,0.88871306180954,0.553211390972137,0.494425684213638,0.997791767120361,0.999719381332397,0.59509754,-0.03960411,0.9974098,0.99970096,0.88900423,-0.048000865,0.9977967,0.9997209,0.98755604,0.94956124,0.999694,0.9999186,0.9950771,0.98964804,-0.038220003,0.9999852,0.9983091,0.9982265,-0.037073523,0.9999505,0.04918657
154,154,154,154,154,286,286,লজ্জা,লাজ,lɔd͡ʑd͡ʑa,laz,Shame,Shame,0.888888888888889,0.6,0.4375,0.475,3.8,0.475,3,Bengali,Bengali,synonym,0,-8.365334,0.924150109291077,0.553535640239716,0.449928492307663,0.998254716396332,0.999021112918854,0.7292902,-0.040302604,0.998945,0.999498,0.9247165,-0.037538648,0.99827075,0.9990273,0.98216337,0.959218,0.99983084,0.9998452,0.99529046,0.99183095,-0.036899287,0.99998295,0.9975688,0.9980647,-0.03706237,0.9999024,0.06872451
156,156,156,156,156,176,176,পাতা,পাতা,pat̪a,pata,Leaves,Leaves,0.2,0,0.010416666666667,0.010416666666667,0.0625,0.010416666666667,0,Bengali,Bengali,loan,1,2.2783656,0.999999761581421,1,0.368492782115936,0.999973714351654,1,0.99746585,-0.03219729,0.9999694,0.99999046,0.99999976,-0.03143583,0.9999738,1.0000001,0.97558844,0.95404,0.9998376,0.9999067,0.99687374,0.9942795,-0.03689888,0.99999255,0.9981277,0.9981237,-0.037015084,0.99994457,0.05847788
158,158,158,158,158,104,104,চাকা,চাকি,t͡ɕaka,saki,The wheel,Candles,0.666666666666667,0.25,0.072916666666667,0.072916666666667,0.9375,0.072916666666667,1,Bengali,Bengali,loan,1,1.7543173,0.900854706764221,0.877408742904663,0.523352324962616,0.99931412935257,0.99897438287735,0.89285564,-0.044821203,0.9994471,0.99955463,0.9014657,-0.045735303,0.99932206,0.9989846,0.9815928,0.95749927,0.9996563,0.9999251,0.99519706,0.99517965,-0.037149157,0.99995506,0.99761677,0.9981972,-0.037086867,0.99990577,0.0906321
159,159,159,159,159,121,121,বারি,জল,bari,zɔlɔ,Barry,Water,1,0.25,0.151041666666667,0.177083333333333,1.78125,0.151041666666667,4,Bengali,Bengali,synonym,0,-13.881716,0.871431291103363,0.590232729911804,0.497750967741013,0.99970406293869,0.999234080314636,0.6466898,-0.038296457,0.99969375,0.99934274,0.8716037,-0.038026135,0.9997044,0.99923426,0.97738,0.9421122,0.9998525,0.9998948,0.9979443,0.9960021,-0.036936887,0.9999957,0.9985693,0.9979233,-0.037005655,0.99996257,0.027932871
160,160,160,160,160,162,162,শুকরিয়া,ধন্যবাদ,ʃukrie̯a,dʰɔnzɔbad,Thank you,Thanks,0.888888888888889,0.5,0.2578125,0.286458333333333,3.28125,0.268229166666667,7,Bengali,Bengali,synonym,0,-14.944746,0.834770858287811,0.621154487133026,0.498092263936996,0.999416887760162,0.997033476829529,0.70048857,-0.03500145,0.9993626,0.99864155,0.8354498,-0.034632858,0.9994173,0.99704516,0.98086965,0.9378163,0.9996319,0.99979866,0.99820936,0.99483895,-0.036868673,0.9999261,0.9984524,0.99629223,-0.036941707,0.99997747,0.04720412
162,162,162,162,162,225,225,বেল,বেল,belɔ,bɛl,Bell,Bell,0.5,0.25,0.234375,0.260416666666667,1.875,0.260416666666667,0,Bengali,Bengali,loan,1,4.1685963,0.999999642372131,1,0.497307330369949,0.999965727329254,1,0.9943707,-0.031191189,0.9999563,0.99997187,0.99999976,-0.031235646,0.9999658,0.99999994,0.9832078,0.95188487,0.9996778,0.99989605,0.99833226,0.99746317,-0.036983807,0.99999523,0.99829865,0.9983324,-0.03707727,0.9999479,0.06976523
163,163,163,163,163,123,123,উদক,জল,ud̪ɔkɔ,zɔlɔ,Udak,Water,0.666666666666667,0.4,0.266666666666667,0.291666666666667,2.875,0.2875,3,Bengali,Bengali,synonym,0,-19.124887,0.831933200359345,0.626319527626038,0.397649347782135,0.99478816986084,0.999055564403534,0.6658085,-0.03785879,0.9965639,0.9994129,0.8329202,-0.036336847,0.99486053,0.99906343,0.9865906,0.950942,0.9999014,0.9997931,0.9933619,0.9763995,-0.037014343,0.9996981,0.9985789,0.9977706,-0.036992252,0.99996626,-0.117173195
164,164,164,164,164,62,62,গ্রীবা,গিলা,ɡɔriba,gila,The neck,Swallow,0.666666666666667,0.5,0.475694444444444,0.541666666666667,4.16666666666667,0.538194444444444,4,Bengali,Bengali,synonym,0,-7.4699416,0.821026623249054,0.685658693313599,0.416398704051971,0.995710909366608,0.998393356800079,0.74335074,-0.040498085,0.99612236,0.99903744,0.8212838,-0.04044668,0.9957286,0.9983989,0.9778294,0.95688474,0.9998143,0.9999219,0.99367267,0.98287714,-0.036763236,0.9998995,0.99818414,0.99705595,-0.03690941,0.999954,0.066917285
165,165,165,165,165,170,170,পশু,পশু,pɔʃu,pɔxu,Animals,Animals,0.25,0.25,0.036458333333333,0.041666666666667,0.40625,0.036458333333333,0,Bengali,Bengali,loan,1,-5.2054996,0.999999821186066,1,0.470889776945114,0.999860405921936,1,0.9860689,-0.0375208,0.9993038,0.99994445,0.9999978,-0.038623463,0.9998609,0.99999994,0.9740529,0.9576657,0.9997396,0.99977654,0.99808025,0.9984982,-0.037059307,0.99999577,0.99838066,0.9983804,-0.037078463,0.9999482,0.04581577
169,169,169,169,169,107,107,বুড়,চান্দ,buɽ,sandɔ,Old man,Chand,1,0.8,0.483333333333333,0.541666666666667,4.475,0.520833333333333,5,Bengali,Bengali,synonym,0,-17.381153,0.839138925075531,0.621870934963226,0.475010871887207,0.998935222625732,0.998204171657562,0.6578421,-0.030934447,0.99914134,0.9985324,0.83923376,-0.029810358,0.9989381,0.99820626,0.9777862,0.97299534,0.99995303,0.99991316,0.99822134,0.99444044,-0.037041478,0.99995446,0.99765503,0.99785924,-0.03686225,0.9999223,0.08077593
170,170,170,170,170,210,210,বাজ,বাজে,bad͡ʑ,bazɛ,Lightning,Bad,0.6,0.5,0.276041666666667,0.302083333333333,2.5,0.302083333333333,1,Bengali,Bengali,loan,1,-5.1805973,0.873712480068207,0.899878561496735,0.435201376676559,0.999831736087799,0.999894559383392,0.9156891,-0.035063997,0.9998986,0.99989706,0.8745195,-0.033553272,0.99983233,0.9998961,0.98641014,0.96313393,0.99989617,0.9998456,0.99847776,0.9982434,-0.03716986,0.9999954,0.99837714,0.9983355,-0.037104756,0.99994916,0.061027985
171,171,171,171,171,277,277,যোনি,যোনি,d͡zon̪i,zʊni,Vagina,Vagina,0.571428571428571,0.25,0.052083333333333,0.052083333333333,0.625,0.052083333333333,0,Bengali,Bengali,loan,1,5.610305,0.99999988079071,1,0.503539621829987,0.997498154640198,1,0.97370636,-0.0392968,0.99886996,0.9998988,0.99999833,-0.043329455,0.9975135,1.0000001,0.97823405,0.94602937,0.9998401,0.99993056,0.997614,0.9947593,-0.037378483,0.99995756,0.9983372,0.9982713,-0.03708472,0.999946,0.052198697
