loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,loan_unicode,original_unicode
कलफ़,کلف,kələf,klf,Kalaf,Cliff,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,Devanagari,Arabic
कलमकारी,قلم,kəlməkaːriː,ɣlm,Kalamkari,Pen,0.8181818181818182,0.6666666666666666,0.599537037037037,0.6759259259259259,4.972222222222222,0.6759259259259259,7,loan,Devanagari,Arabic
कश,کش,kəʃ,kʃ,puff,Cash,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,loan,Devanagari,Arabic
कश्ती,کشتی,kəʃtiː,kʃtj,kayak,Ship,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,5,loan,Devanagari,Arabic
क़तार,قطار,qətaːr,ɣtɒr,queue,Train,0.6666666666666666,0.2,0.2291666666666666,0.25,2.1,0.25,5,loan,Devanagari,Arabic
क़त्ल,قتل,qətlə,ɣtl,murder,killing,0.6,0.4,0.3833333333333334,0.425,3.25,0.425,5,loan,Devanagari,Arabic
क़द,قد,qəd,ɣd,height,may be,0.6666666666666666,0.3333333333333333,0.3402777777777778,0.375,3.0,0.375,3,loan,Devanagari,Arabic
क़द्र,قدر,qədrə,ɣdr,value,Qadr,0.6,0.4,0.3833333333333334,0.425,3.25,0.425,5,loan,Devanagari,Arabic
क़बूल,قبول,qəbuːl,ɣbvl,confess,Accept,0.6666666666666666,0.4,0.275,0.3083333333333333,3.5,0.2958333333333333,5,loan,Devanagari,Arabic
क़ब्ज़ा,قبضه,qəbzaː,ɣbzh,Possession,Capture,0.6666666666666666,0.4,0.2541666666666667,0.2833333333333333,2.925,0.275,7,loan,Devanagari,Arabic
क़ब्रिस्तान,قبرستان,qəbristaːn,ɣbrstɒn,graveyard,Graveyard,0.5,0.2222222222222222,0.2268518518518519,0.25,1.9722222222222223,0.25,11,loan,Devanagari,Arabic
क़रार,قرار,qəraːr,ɣrɒr,agreement,Appointment,0.6666666666666666,0.2,0.2291666666666666,0.25,2.1,0.25,5,loan,Devanagari,Arabic
क़र्ज़,قرض,qərzə,ɣrz,debt,Debt,0.6,0.4,0.3833333333333334,0.425,3.25,0.425,6,loan,Devanagari,Arabic
क़ल्ब,قلب,qəlbə,ɣlb,club,heart,0.6,0.4,0.3833333333333334,0.425,3.25,0.425,5,loan,Devanagari,Arabic
क़व्वाल,قوال,qəvvaːl,ɣvɒl,qawwal,قوال,0.7142857142857143,0.3333333333333333,0.34375,0.375,2.958333333333333,0.375,7,loan,Devanagari,Arabic
क़सम,قسم,qəsəm,ɣsm,swear,to divide,0.6,0.4,0.3833333333333334,0.425,3.25,0.425,4,loan,Devanagari,Arabic
क़सीदा,قصیده,qəsiːdaː,ɣsjdh,Ode,قصیده,0.75,0.5,0.2326388888888889,0.2638888888888889,2.9166666666666665,0.25,6,loan,Devanagari,Arabic
क़हवा,قهوه,qəɦvaː,ɣhvh,Kahwa,Coffee,0.8333333333333334,0.4,0.2625,0.2916666666666667,2.975,0.2833333333333333,5,loan,Devanagari,Arabic
क़ाज़ी,قاضی,qaːziː,ɣɒzj,Qazi,Judge,0.8333333333333334,0.25,0.09375,0.1041666666666666,1.53125,0.09375,6,loan,Devanagari,Arabic
क़ानून,قانون,qaːnuːn,ɣɒnvn,law,Law,0.7142857142857143,0.2,0.1208333333333333,0.1333333333333333,2.35,0.1208333333333333,6,loan,Devanagari,Arabic
क़ानूनी,قانونی,qaːnuːniː,ɣɒnvnj,legal,Legal,0.7777777777777778,0.3333333333333333,0.1215277777777777,0.1388888888888889,2.4375,0.1215277777777777,7,loan,Devanagari,Arabic
क़ाफ़िला,قافله,qaːfilaː,ɣɒflh,convoy,قافله,0.75,0.3333333333333333,0.2326388888888889,0.2569444444444445,2.6875,0.25,8,loan,Devanagari,Arabic
क़ाबिल,قابل,qaːbil,ɣɒbl,capable,Possible,0.6666666666666666,0.2,0.2291666666666666,0.25,2.1,0.25,6,loan,Devanagari,Arabic
क़ायदा,قاعده,qaːjdaː,ɣɒʔdh,Qaida,Rule,0.8571428571428571,0.2,0.1333333333333333,0.1416666666666666,2.175,0.1333333333333333,6,loan,Devanagari,Arabic
क़ालीन,قالین,qaːliːn,ɣɒljn,carpet,قالین,0.7142857142857143,0.2,0.075,0.0833333333333333,1.225,0.075,6,loan,Devanagari,Arabic
क़िरमिज़,قرمز,qirmiz,ɣrmz,crimson,Red,0.5,0.3333333333333333,0.3194444444444445,0.3541666666666667,2.708333333333333,0.3541666666666667,8,loan,Devanagari,Arabic
क़िला,قلعه,qilaː,ɣlʔh,fort,Castle,0.8,0.5,0.2395833333333333,0.2708333333333333,4.625,0.2395833333333333,5,loan,Devanagari,Arabic
क़िल्लत,قلت,qillət,ɣlt,shortage,I said,0.6666666666666666,0.5,0.4722222222222222,0.5208333333333334,3.9166666666666665,0.5208333333333334,7,loan,Devanagari,Arabic
क़िस्मत,قسمت,qismət,ɣsmt,luck,Section,0.5,0.3333333333333333,0.3194444444444445,0.3541666666666667,2.708333333333333,0.3541666666666667,7,loan,Devanagari,Arabic
क़ीमत,قیمت,qiːmət,ɣjmt,price,Price,0.6666666666666666,0.4,0.2291666666666666,0.2583333333333333,2.375,0.25,5,loan,Devanagari,Arabic
क़ीमती,قیمتی,qiːmtiː,ɣjmtj,treasured,قیمتی,0.7142857142857143,0.4,0.075,0.0916666666666666,1.5,0.075,6,loan,Devanagari,Arabic
क़ीमा,قیمه,qiːmaː,ɣjmh,mince,قیمه,0.8333333333333334,0.5,0.125,0.1458333333333333,2.5625,0.125,5,loan,Devanagari,Arabic
क़ुव्वत,قوت,quvvət,ɣvt,Quvvat,قوت,0.6666666666666666,0.5,0.4722222222222222,0.5208333333333334,3.9166666666666665,0.5208333333333334,7,loan,Devanagari,Arabic
क़ुस्तुंतुनिया,قسطنطنیه,qustuntunijaː,ɣstntnjh,Qustuntuniya,Constantinople,0.5384615384615384,0.4166666666666667,0.3263888888888889,0.3645833333333333,2.989583333333333,0.3611111111111111,14,loan,Devanagari,Arabic
क़ैंची,قیچی,qæːɲt͡ʃiː,ɣjt͡ʃj,scissors,scissor,0.6666666666666666,0.6,0.2541666666666667,0.2833333333333333,3.075,0.275,6,loan,Devanagari,Arabic
क़ैद,قید,qæːd,ɣjd,Imprisonment,Adverb,0.75,0.3333333333333333,0.1111111111111111,0.125,1.875,0.1111111111111111,4,loan,Devanagari,Arabic
क़ैदख़ाना,قیدخانه,qæːdxaːnaː,ɣjdxɒnh,prison,Prison,0.7,0.2857142857142857,0.1011904761904761,0.1130952380952381,1.821428571428572,0.1011904761904761,9,loan,Devanagari,Arabic
क़ैदी,قیدی,qæːdiː,ɣjdj,prisoner,prisoner,0.8333333333333334,0.5,0.1145833333333333,0.1354166666666666,2.125,0.1145833333333333,5,loan,Devanagari,Arabic
कागद,کاغذ,kaːɡəd,kɒɣz,Paper,Paper,0.8333333333333334,0.2,0.2208333333333333,0.2416666666666667,2.15,0.2416666666666667,4,loan,Devanagari,Arabic
काग़ज़,کاغذ,kaːɣəz,kɒɣz,paper,Paper,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,6,loan,Devanagari,Arabic
काग़ज़ात,کاغذات,kaːɣzaːt,kɒɣzɒt,papers,Papers,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,8,loan,Devanagari,Arabic
काफ़िर,کافر,kaːfir,kɒfr,Kafir,کافر,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,6,loan,Devanagari,Arabic
काफ़ी,کافی,kaːfiː,kɒfj,enough,Enough,0.6666666666666666,0.25,0.0625,0.0729166666666666,1.09375,0.0625,5,loan,Devanagari,Arabic
काबीना,کابینه,kaːbiːnaː,kɒbjnh,Cabina,Cabinet,0.6666666666666666,0.3333333333333333,0.0833333333333333,0.0972222222222222,1.6666666666666667,0.0833333333333333,6,loan,Devanagari,Arabic
कामयाब,کامیاب,kaːmjaːb,kɒmjɒb,successful,Success,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,6,loan,Devanagari,Arabic
कार,کار,kaːr,kɒr,car,Work,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,3,loan,Devanagari,Arabic
कारख़ाना,کارخانه,kaːrxaːnaː,kɒrxɒnh,manufactory,factory,0.6,0.1428571428571428,0.0714285714285714,0.0773809523809524,1.2321428571428572,0.0714285714285714,8,loan,Devanagari,Arabic
कारगर,کارگر,kaːrɡər,kɒrɡr,effective,manual worker,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,5,loan,Devanagari,Arabic
कारवाँ,کاروان,kaːrvãː,kɒrvɒn,caravan,Caravan,0.5714285714285714,0.3333333333333333,0.2013888888888888,0.2152777777777777,1.7916666666666667,0.2152777777777777,6,loan,Devanagari,Arabic
कारीगर,کارگر,kaːriːɡər,kɒrɡr,Artisan,manual worker,0.5555555555555556,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,6,loan,Devanagari,Arabic
कारोबार,کاروبار,kaːrobaːr,kɒrvbɒr,business,Business,0.5555555555555556,0.1428571428571428,0.0803571428571428,0.0892857142857142,1.5714285714285714,0.0803571428571428,7,loan,Devanagari,Arabic
काश,کاش,kaːʃ,kɒʃ,If only,I wish,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,3,loan,Devanagari,Arabic
कासा,کاسه,kaːsaː,kɒsh,Casa,Bowl,0.6666666666666666,0.25,0.09375,0.1041666666666666,1.78125,0.09375,4,loan,Devanagari,Arabic
कि,که,ki,kh,That,That,0.5,0.5,0.1041666666666666,0.125,2.5625,0.1041666666666666,2,loan,Devanagari,Arabic
किफ़ायत,کفایت,kifaːjət,kfɒjt,economy,Sufficiency,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,7,loan,Devanagari,Arabic
किफ़ायती,کفایتی,kifaːjtiː,kfɒjtj,economical,Adequacy,0.5555555555555556,0.2857142857142857,0.1636904761904762,0.1845238095238095,1.6607142857142858,0.1785714285714285,8,loan,Devanagari,Arabic
किराया,کرایه,kiraːjaː,krɒjh,Rent,Rent,0.625,0.3333333333333333,0.2118055555555555,0.2361111111111111,2.395833333333333,0.2291666666666666,6,loan,Devanagari,Arabic
किरायेदार,کرایه دار,kiraːjedaːr,krɒjh dɒr,Tenant,Tenant,0.6363636363636364,0.2222222222222222,0.1458333333333333,0.162037037037037,1.6527777777777777,0.1574074074074074,9,loan,Devanagari,Arabic
किशमिश,کشمش,kiʃmiʃ,kʃmʃ,Raisin,Raisins,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,6,loan,Devanagari,Arabic
किशवर,کشور,kiʃvər,kʃvr,Kishwar,Country,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,5,loan,Devanagari,Arabic
कीमिया,کیمیا,kiːmijaː,kjmjɒ,alchemy,Alchemy,0.625,0.3333333333333333,0.1909722222222222,0.2152777777777778,1.9375,0.2083333333333333,6,loan,Devanagari,Arabic
कुंद,کند,kundə,knd,blunt,Slowly,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,Devanagari,Arabic
कुदरत,قدرت,kudrət,ɣdrt,Nature,the power,0.5,0.3333333333333333,0.3125,0.3472222222222221,2.625,0.3472222222222221,5,loan,Devanagari,Arabic
कुमक,کمک,kumək,kmk,Help,Help,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,Devanagari,Arabic
कुरता,کرته,kurtaː,krth,kurta,Times,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,5,loan,Devanagari,Arabic
कुश्ती,کشتی,kuʃtiː,kʃtj,Wrestling,Ship,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,6,loan,Devanagari,Arabic
कूच,کوچ,kuːt͡ʃ,kvt͡ʃ,traveled,Koç,0.3333333333333333,0.3333333333333333,0.1180555555555555,0.1388888888888889,2.833333333333333,0.1180555555555555,3,loan,Devanagari,Arabic
कूर,کور,kuːr,kvr,koor,blind,0.5,0.3333333333333333,0.1180555555555555,0.1388888888888889,2.833333333333333,0.1180555555555555,3,loan,Devanagari,Arabic
कोफ़्ता,کوفته,koftaː,kvfth,kofta,Meatballs,0.5,0.4,0.1125,0.1333333333333333,2.725,0.1125,7,loan,Devanagari,Arabic
कोर,کور,kor,kvr,Corner,blind,0.3333333333333333,0.3333333333333333,0.1041666666666666,0.125,2.6666666666666665,0.1041666666666666,3,loan,Devanagari,Arabic
कोशिश,کوشش,koʃiʃ,kvʃʃ,Effort,Try,0.4,0.4,0.2416666666666667,0.275,3.05,0.2625,5,loan,Devanagari,Arabic
कोह,کوه,koɦ,kvh,Koh,the mountain,0.6666666666666666,0.3333333333333333,0.1180555555555555,0.1388888888888889,2.75,0.1180555555555555,3,loan,Devanagari,Arabic
कोहेनूर,کوه نور,koɦenuːr,kvh nvr,kohenur,Mountain of Light,0.625,0.4285714285714285,0.2232142857142857,0.255952380952381,3.357142857142857,0.2380952380952381,7,loan,Devanagari,Arabic
ख़ंजर,خنجر,xəɲd͡ʒər,xnd͡ʒr,dagger,خنجر,0.375,0.3333333333333333,0.3229166666666667,0.3611111111111111,2.6875,0.3576388888888888,5,loan,Devanagari,Arabic
ख़ज़ाना,خزانه,xəzaːnaː,xzɒnh,treasure,Treasury,0.625,0.3333333333333333,0.2118055555555555,0.2361111111111111,2.395833333333333,0.2291666666666666,7,loan,Devanagari,Arabic
ख़त,خط,xət,xt,letter,Line,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,Devanagari,Arabic
ख़तना,ختنه,xətnaː,xtnh,circumcision,Circumcision,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,5,loan,Devanagari,Arabic
ख़तरनाक,خطرناک,xətrənaːk,xtrnɒk,dangerous,Dangerous,0.4444444444444444,0.25,0.2395833333333333,0.265625,2.0,0.265625,7,loan,Devanagari,Arabic
ख़फ़ा,خفه,xəfaː,xfh,angry,خفه,0.6,0.5,0.2864583333333333,0.3229166666666667,3.21875,0.3125,5,loan,Devanagari,Arabic
ख़बर,خبر,xəbər,xbr,news,خبر,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,Devanagari,Arabic
ख़बरनवीस,خبرنویش,xəbrənviːs,xbrnvjʃ,news reporter,خبرنویش,0.5,0.3333333333333333,0.2222222222222222,0.25,2.013888888888889,0.2453703703703703,8,loan,Devanagari,Arabic
ख़म,خم,xəm,xm,Sag,خم,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,Devanagari,Arabic
ख़मीर,خمیر,xəmiːr,xmjr,yeast,Dough,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,5,loan,Devanagari,Arabic
ख़याल,خیال,xəjaːl,xjɒl,care,Fiction,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,Devanagari,Arabic
ख़रगोश,خرگوش,xərɡoʃ,xrɡvʃ,rabbit,Rabbit,0.3333333333333333,0.3333333333333333,0.2013888888888889,0.2291666666666666,2.5416666666666665,0.21875,6,loan,Devanagari,Arabic
ख़राब,خراب,xəraːb,xrɒb,bad,Broken,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,Devanagari,Arabic
ख़राश,خراش,xəraːʃ,xrɒʃ,sore,Scratch,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,Devanagari,Arabic
ख़रीद,خرید,xəriːd,xrjd,purchase,Buy,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,5,loan,Devanagari,Arabic
ख़रीदना,خریدن,xəriːdnaː,xrjdn,to buy,to buy,0.5555555555555556,0.4285714285714285,0.2738095238095238,0.3095238095238096,2.482142857142857,0.3035714285714285,7,loan,Devanagari,Arabic
ख़रीदार,خریدار,xəriːdaːr,xrjdɒr,buyer,Buyer,0.5555555555555556,0.2857142857142857,0.1636904761904762,0.1845238095238095,1.6607142857142858,0.1785714285714285,7,loan,Devanagari,Arabic
ख़र्च,خرچ,xərt͡ʃə,xrt͡ʃ,expenses,Expenses,0.2857142857142857,0.4,0.3583333333333333,0.4,2.9,0.4,5,loan,Devanagari,Arabic
ख़र्चा,خرچه,xərt͡ʃaː,xrt͡ʃh,expense,Expenses,0.375,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,6,loan,Devanagari,Arabic
ख़लक़,خلق,xələq,xlɣ,dissatisfied,Create,0.6,0.4,0.3833333333333333,0.425,3.25,0.425,5,loan,Devanagari,Arabic
ख़सरा,خسره,xəsraː,xsrh,measles,lost it,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,5,loan,Devanagari,Arabic
ख़ाक,خاک,xaːk,xɒk,dry,Soil,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,loan,Devanagari,Arabic
ख़ाक़ान,خاقان,xaːqaːn,xɒɣɒn,house,خاقان,0.7142857142857143,0.0,0.075,0.075,0.95,0.075,7,loan,Devanagari,Arabic
ख़ाका,خاکا,xaːkaː,xɒkɒ,blueprint,خاکا,0.6666666666666666,0.0,0.0625,0.0625,0.75,0.0625,5,loan,Devanagari,Arabic
ख़ाकी,خاکی,xaːkiː,xɒkj,grizzly,خاکی,0.6666666666666666,0.25,0.0625,0.0729166666666666,1.09375,0.0625,5,loan,Devanagari,Arabic
ख़ातिर,خاطر,xaːtir,xɒtr,for the sake of,Mind,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,6,loan,Devanagari,Arabic
ख़ातून,خاتون,xaːtuːn,xɒtvn,Khatoon,Woman,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,6,loan,Devanagari,Arabic
ख़ान,خان,xaːn,xɒn,Khan,Khan,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,loan,Devanagari,Arabic
ख़ानगी,خانگی,xaːnɡiː,xɒŋj,Khangi,Homemade,0.8571428571428571,0.4,0.2499999999999999,0.275,2.75,0.2666666666666666,6,loan,Devanagari,Arabic
ख़ानदान,خاندان,xaːndaːn,xɒndɒn,family,خاندان,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,7,loan,Devanagari,Arabic
ख़ानदानी,خاندانی,xaːndaːniː,xɒndɒnj,family,Family,0.6,0.1428571428571428,0.0535714285714285,0.0595238095238095,0.8392857142857143,0.0535714285714285,8,loan,Devanagari,Arabic
ख़ाना,خانه,xaːnaː,xɒnh,food,Home,0.6666666666666666,0.25,0.09375,0.1041666666666666,1.78125,0.09375,5,loan,Devanagari,Arabic
ख़ानाबदोश,خانه‌بهدوش,xaːnaːbdoʃ,xɒnh‌bhdvʃ,nomad,Homeless,0.6,0.3333333333333333,0.1759259259259259,0.199074074074074,2.486111111111111,0.1875,10,loan,Devanagari,Arabic
ख़ामी,خامی,xaːmiː,xɒmj,drawback,خامی,0.6666666666666666,0.25,0.0625,0.0729166666666666,1.09375,0.0625,5,loan,Devanagari,Arabic
ख़ामोश,خاموش,xaːmoʃ,xɒmvʃ,silent,Off,0.5,0.2,0.0875,0.1,1.9,0.0875,6,loan,Devanagari,Arabic
ख़ामोशी,خاموشی,xaːmoʃiː,xɒmvʃj,silence,darkness,0.625,0.3333333333333333,0.09375,0.1111111111111111,2.0625,0.09375,7,loan,Devanagari,Arabic
ख़ाला,خاله,xaːlaː,xɒlh,empty,Aunt,0.6666666666666666,0.25,0.09375,0.1041666666666666,1.78125,0.09375,5,loan,Devanagari,Arabic
ख़ालिक़,خالق,xaːliq,xɒlɣ,pure,the creator,0.6666666666666666,0.2,0.2291666666666666,0.25,2.1,0.25,7,loan,Devanagari,Arabic
ख़ाली,خالی,xaːliː,xɒlj,empty,خالی,0.6666666666666666,0.25,0.0625,0.0729166666666666,1.09375,0.0625,5,loan,Devanagari,Arabic
ख़िदमतगार,خدمتگار,xidmətɡaːr,xdmtɡɒr,servant,Servant,0.4,0.2222222222222222,0.2129629629629629,0.2361111111111111,1.7777777777777777,0.2361111111111111,9,loan,Devanagari,Arabic
ख़िलाफ़त,خلافت,xilaːfət,xlɒft,caliphate,Caliphate,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,8,loan,Devanagari,Arabic
ख़ुद,خود,xud,xvd,myself,Self,0.3333333333333333,0.3333333333333333,0.1041666666666666,0.125,2.6666666666666665,0.1041666666666666,4,loan,Devanagari,Arabic
ख़ुदकुशी,خودکشی,xudkuʃiː,xvdkʃj,happiness,Suicide,0.5,0.4285714285714285,0.1904761904761905,0.2202380952380952,2.5892857142857144,0.2053571428571428,8,loan,Devanagari,Arabic
ख़ुदा,خدا,xudaː,xdɒ,God,God,0.6,0.25,0.2552083333333333,0.28125,2.1875,0.28125,5,loan,Devanagari,Arabic
ख़ुदा हाफ़िज़,خدا حافظ,xudaː ɦaːfiz,xdɒ hɒfz,Khuda Hafiz,Good bye,0.5833333333333334,0.2222222222222222,0.2314814814814815,0.2546296296296296,1.9722222222222223,0.2546296296296296,12,loan,Devanagari,Arabic
ख़ुर्दबीन,خردبین,xurdəbiːn,xrdbjn,microscope,Wisdom,0.4444444444444444,0.375,0.2395833333333333,0.2708333333333333,2.171875,0.265625,9,loan,Devanagari,Arabic
ख़ुश,خوش,xuʃ,xvʃ,happy,good,0.3333333333333333,0.3333333333333333,0.1041666666666666,0.125,2.6666666666666665,0.1041666666666666,4,loan,Devanagari,Arabic
ख़ुशआमदीद,خوش آمدید,xuʃəamdiːd,xvʃ ɒmdjd,happy man,welcome,0.5,0.3333333333333333,0.1574074074074074,0.1805555555555555,2.125,0.1689814814814814,9,loan,Devanagari,Arabic
ख़ुशक़िस्मत,خوش قسمت,xuʃqismət,xvʃ ɣsmt,lucky luck,Good episode,0.4444444444444444,0.3333333333333333,0.2476851851851852,0.2777777777777778,2.6944444444444446,0.2708333333333333,11,loan,Devanagari,Arabic
ख़ुशनवीसी,خُوشنَوِیسی,xuʃnəviːsiː,xُvʃnowejsj,happy,خُوشنَوِیسی,0.7272727272727273,0.4,0.1770833333333333,0.2,2.6,0.1875,11,loan,Devanagari,Arabic
ख़ुशबू,خوشبو,xuʃbuː,xvʃbv,fragrance,Fragrant,0.5,0.4,0.1333333333333333,0.1583333333333333,3.3,0.1333333333333333,6,loan,Devanagari,Arabic
ख़ुशहाल,خوشحال,xuʃɦaːl,xvʃhɒl,happy one,Happy,0.5714285714285714,0.1666666666666666,0.0798611111111111,0.0902777777777777,1.625,0.0798611111111111,7,loan,Devanagari,Arabic
ख़ुशहाली,خوشحالی,xuʃɦaːliː,xvʃhɒlj,happiness,Happiness,0.6666666666666666,0.2857142857142857,0.0863095238095238,0.1011904761904761,1.8035714285714288,0.0863095238095238,8,loan,Devanagari,Arabic
ख़ुशामद,خش‌آمد,xuʃaːməd,xʃ‌ɒmd,happy,Scratch,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,7,loan,Devanagari,Arabic
ख़ुशी,خوشی,xuʃiː,xvʃj,Happiness,Happiness,0.6,0.5,0.109375,0.1354166666666666,2.71875,0.109375,5,loan,Devanagari,Arabic
ख़ूँख़ार,خونخوار,xũːxaːr,xvnxvɒr,fierce,Bloodthirsty,0.5714285714285714,0.4285714285714285,0.3363095238095238,0.369047619047619,3.5,0.3601190476190475,8,loan,Devanagari,Arabic
