loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,loan_unicode,original_unicode
क़तार,پارچه,qətaːr,pɒrt͡ʃh,queue,Cloth,0.8571428571428571,0.6,0.225,0.275,3.825,0.225,5,random,Devanagari,Arabic
क़त्ल,مَدْرَسَة,qətlə,mædْræsæة,murder,School,1.0,0.4285714285714285,0.3422619047619047,0.380952380952381,3.2857142857142856,0.380952380952381,9,random,Devanagari,Arabic
क़द,داماد,qəd,dɒmɒd,height,son in law,0.8,0.6,0.4208333333333334,0.4666666666666666,3.525,0.4625,5,random,Devanagari,Arabic
क़द्र,مخمل,qədrə,mxml,value,Velvet,1.0,0.8,0.3416666666666667,0.3916666666666667,4.75,0.3625,5,random,Devanagari,Arabic
क़बूल,خانگی,qəbuːl,xɒŋj,confess,Homemade,1.0,0.4,0.3166666666666667,0.3416666666666667,3.725,0.3375,5,random,Devanagari,Arabic
क़ब्ज़ा,تاج,qəbzaː,tɒd͡ʒ,Possession,Crown,1.0,0.8,0.4458333333333334,0.4916666666666666,3.9,0.4875,7,random,Devanagari,Arabic
क़ब्रिस्तान,بواسیر,qəbristaːn,bvɒsjr,graveyard,Hemorrhoids,0.8,0.6666666666666666,0.3796296296296296,0.4351851851851852,3.6666666666666665,0.4189814814814815,11,random,Devanagari,Arabic
क़रार,زکات,qəraːr,zkɒt,agreement,Zakat,1.0,0.8,0.3375,0.4,4.25,0.3708333333333333,5,random,Devanagari,Arabic
क़र्ज़,صفت,qərzə,sft,debt,Adjective,1.0,0.8,0.4625,0.5333333333333334,4.575,0.5125,6,random,Devanagari,Arabic
क़ल्ब,خوشی,qəlbə,xvʃj,club,Happiness,1.0,0.8,0.3166666666666667,0.3583333333333333,3.75,0.3375,5,random,Devanagari,Arabic
क़व्वाल,مرغابی,qəvvaːl,mrɣɒbj,qawwal,Duck,1.0,0.6666666666666666,0.2708333333333333,0.3194444444444445,5.125,0.2708333333333333,7,random,Devanagari,Arabic
क़सम,رخسار,qəsəm,rxsɒr,swear,Face,0.8,0.6,0.1916666666666666,0.2416666666666667,3.475,0.1916666666666666,5,random,Devanagari,Arabic
क़सीदा,مزه,qəsiːdaː,mzh,Ode,Taste,1.0,0.8333333333333334,0.5347222222222222,0.5902777777777778,5.104166666666667,0.5868055555555556,6,random,Devanagari,Arabic
क़हवा,مضبوط,qəɦvaː,mzbvt,Kahwa,Strong,0.8333333333333334,0.8,0.2166666666666666,0.2416666666666666,5.0,0.2166666666666666,5,random,Devanagari,Arabic
क़ाज़ी,کمینه,qaːziː,kmjnh,Qazi,Minimum,1.0,0.8,0.3041666666666666,0.3416666666666667,4.15,0.325,6,random,Devanagari,Arabic
क़ानून,همسایه,qaːnuːn,hmsɒjh,law,Neighbor,1.0,0.8333333333333334,0.3194444444444445,0.3472222222222221,4.458333333333333,0.3368055555555555,6,random,Devanagari,Arabic
क़ानूनी,مالش,qaːnuːniː,mɒlʃ,legal,Rubbing,1.0,0.8333333333333334,0.4236111111111111,0.4583333333333333,4.458333333333333,0.4583333333333332,7,random,Devanagari,Arabic
क़ाफ़िला,ابریشمی,qaːfilaː,ɒbrjʃmj,convoy,Silk,1.0,0.7142857142857143,0.3363095238095238,0.3928571428571428,4.857142857142857,0.3511904761904762,8,random,Devanagari,Arabic
क़ाबिल,امتحان,qaːbil,ɒmthɒn,capable,Exam,1.0,0.8333333333333334,0.3333333333333333,0.3680555555555555,4.770833333333333,0.3506944444444445,6,random,Devanagari,Arabic
क़ायदा,صلح,qaːjdaː,slh,Qaida,Peace,1.0,0.8,0.4708333333333334,0.5249999999999999,5.125,0.5125,6,random,Devanagari,Arabic
क़ालीन,قصیده,qaːliːn,ɣsjdh,carpet,قصیده,1.0,0.6,0.2583333333333333,0.2916666666666667,4.875,0.2583333333333333,6,random,Devanagari,Arabic
क़िरमिज़,تنهایی,qirmiz,tnhɒjj,crimson,Loneliness,1.0,0.8333333333333334,0.2291666666666666,0.2777777777777778,4.479166666666667,0.2291666666666666,8,random,Devanagari,Arabic
क़िला,ثابت,qilaː,sɒbt,fort,Fixed,1.0,0.75,0.2447916666666666,0.2708333333333333,4.625,0.2447916666666666,5,random,Devanagari,Arabic
क़िल्लत,صلیب,qillət,sljb,shortage,the cross,0.8333333333333334,0.6666666666666666,0.3715277777777778,0.4166666666666667,3.6458333333333335,0.40625,7,random,Devanagari,Arabic
क़िस्मत,فاش,qismət,fɒʃ,luck,فاش,1.0,0.6666666666666666,0.5104166666666666,0.5694444444444444,4.333333333333333,0.5625,7,random,Devanagari,Arabic
क़ीमत,وعده,qiːmət,vʔdh,price,Promise,1.0,1.0,0.3583333333333333,0.3999999999999999,4.55,0.3791666666666667,5,random,Devanagari,Arabic
क़ीमती,ولایت,qiːmtiː,vlɒjt,treasured,guardianship,0.8571428571428571,0.8,0.3249999999999999,0.3666666666666666,4.975,0.3249999999999999,6,random,Devanagari,Arabic
क़ीमा,ذخیره,qiːmaː,zxjrh,mince,Store,1.0,0.8,0.3291666666666666,0.3833333333333333,4.175,0.3458333333333333,5,random,Devanagari,Arabic
क़ुव्वत,سفر,quvvət,sfr,Quvvat,a trip,1.0,0.8333333333333334,0.5173611111111112,0.5902777777777777,4.625,0.5694444444444444,7,random,Devanagari,Arabic
क़ुस्तुंतुनिया,سالانه,qustuntunijaː,sɒlɒnh,Qustuntuniya,yearly,0.8461538461538461,0.5833333333333334,0.4930555555555555,0.5416666666666666,4.270833333333333,0.5416666666666666,14,random,Devanagari,Arabic
क़ैंची,خمیر,qæːɲt͡ʃiː,xmjr,scissors,Dough,1.0,0.8,0.3458333333333333,0.3916666666666666,4.725,0.3666666666666666,6,random,Devanagari,Arabic
क़ैद,واقف,qæːd,vɒɣf,Imprisonment,Waqif,1.0,0.75,0.3645833333333333,0.40625,3.53125,0.3906249999999999,4,random,Devanagari,Arabic
क़ैदख़ाना,نقشه,qæːdxaːnaː,nɣʃh,prison,Map,1.0,0.8571428571428571,0.4732142857142857,0.5238095238095238,4.821428571428571,0.5178571428571429,9,random,Devanagari,Arabic
क़ैदी,دانستن,qæːdiː,dɒnstn,prisoner,to know,1.0,0.6666666666666666,0.423611111111111,0.4652777777777777,4.270833333333333,0.4513888888888888,6,random,Devanagari,Arabic
कागद,چمچه,kaːɡəd,t͡ʃmt͡ʃh,Paper,چمچه,1.0,0.6,0.375,0.4166666666666667,4.7,0.3916666666666666,4,random,Devanagari,Arabic
काग़ज़,آتش,kaːɣəz,ɒtʃ,paper,Fire,1.0,0.6,0.4625,0.5083333333333334,4.075,0.5041666666666667,6,random,Devanagari,Arabic
काग़ज़ात,اخبار,kaːɣzaːt,ɒxbɒr,papers,News,1.0,0.5,0.2569444444444445,0.2916666666666667,2.8125,0.2743055555555555,8,random,Devanagari,Arabic
काफ़िर,فرار,kaːfir,frɒr,Kafir,Escape,0.8333333333333334,0.6,0.3166666666666667,0.3666666666666667,3.375,0.3375,6,random,Devanagari,Arabic
काफ़ी,منشأ,kaːfiː,mnʃɒʔ,enough,Source,1.0,0.8,0.3833333333333333,0.425,4.75,0.4041666666666666,5,random,Devanagari,Arabic
काबीना,مضمون,kaːbiːnaː,mzmvn,Cabina,content,0.8888888888888888,0.8333333333333334,0.3159722222222222,0.3541666666666667,5.083333333333333,0.3333333333333333,6,random,Devanagari,Arabic
कामयाब,حراست,kaːmjaːb,hrɒst,successful,حراست,1.0,0.8333333333333334,0.3472222222222222,0.4027777777777777,4.8125,0.3645833333333333,6,random,Devanagari,Arabic
कार,زلف,kaːr,zlf,car,زلف,1.0,1.0,0.2916666666666667,0.3611111111111111,4.791666666666667,0.2916666666666667,3,random,Devanagari,Arabic
कारख़ाना,معلمی,kaːrxaːnaː,mʔlmj,manufactory,Teacher,1.0,0.8571428571428571,0.4017857142857143,0.4583333333333333,4.375,0.431547619047619,8,random,Devanagari,Arabic
कारगर,مَسِیح,kaːrɡər,mæsejh,effective,مَسِیح,1.0,0.6666666666666666,0.1979166666666666,0.2430555555555555,3.7708333333333335,0.1979166666666666,6,random,Devanagari,Arabic
कारवाँ,بخیل,kaːrvãː,bxjl,caravan,Stingy,1.0,0.75,0.3833333333333333,0.4416666666666666,5.2,0.4041666666666666,6,random,Devanagari,Arabic
कारीगर,محنتی,kaːriːɡər,mhntj,Artisan,hard worker,1.0,0.7142857142857143,0.4047619047619047,0.4702380952380953,4.732142857142857,0.443452380952381,6,random,Devanagari,Arabic
कारोबार,دمشق,kaːrobaːr,dmʃɣ,business,Damascus,1.0,1.0,0.5029761904761905,0.5833333333333333,4.964285714285714,0.5476190476190476,7,random,Devanagari,Arabic
काश,زبانی,kaːʃ,zbɒnj,If only,Language,1.0,0.8,0.4791666666666666,0.5166666666666666,4.55,0.5125,5,random,Devanagari,Arabic
कासा,عرض,kaːsaː,ʔrz,Casa,Show,1.0,0.75,0.3645833333333333,0.4270833333333333,4.8125,0.390625,4,random,Devanagari,Arabic
कि,مهمان,ki,mhmɒn,That,Guest,1.0,0.8,0.6083333333333333,0.6666666666666667,5.55,0.6666666666666667,5,random,Devanagari,Arabic
किफ़ायत,تکه,kifaːjət,tkh,economy,تکه,1.0,0.8571428571428571,0.5922619047619049,0.6547619047619048,5.285714285714286,0.6488095238095238,7,random,Devanagari,Arabic
किफ़ायती,پودنه,kifaːjtiː,pvdnh,economical,پودنه,1.0,0.8571428571428571,0.3779761904761905,0.4166666666666666,4.535714285714286,0.4077380952380953,8,random,Devanagari,Arabic
किराया,حال,kiraːjaː,hɒl,Rent,Now,1.0,0.5,0.5243055555555556,0.5902777777777778,4.875,0.5763888888888888,6,random,Devanagari,Arabic
किरायेदार,تمنچه,kiraːjedaːr,tmnt͡ʃh,Tenant,تمنچه,1.0,0.8888888888888888,0.5092592592592592,0.5833333333333334,4.861111111111111,0.5601851851851852,9,random,Devanagari,Arabic
किशमिश,بهائی,kiʃmiʃ,bhɒjʔj,Raisin,Baha'i,1.0,1.0,0.2569444444444445,0.2847222222222222,5.083333333333333,0.2569444444444445,6,random,Devanagari,Arabic
किशवर,مستی,kiʃvər,mstj,Kishwar,are you drunk,1.0,0.6666666666666666,0.4131944444444444,0.4722222222222221,4.3125,0.4583333333333333,5,random,Devanagari,Arabic
कीमिया,گرفتار,kiːmijaː,ɡrftɒr,alchemy,Caught,1.0,0.6666666666666666,0.2430555555555555,0.3125,5.041666666666667,0.2430555555555555,6,random,Devanagari,Arabic
कुंद,نگه,kundə,ŋh,blunt,Hold,1.0,0.8,0.6125,0.675,5.475,0.6666666666666667,4,random,Devanagari,Arabic
कुदरत,تحفه,kudrət,thfh,Nature,Masterpiece,1.0,0.6666666666666666,0.4270833333333333,0.4930555555555556,4.6875,0.4618055555555555,5,random,Devanagari,Arabic
कुमक,تبدیل,kumək,tbdjl,Help,Conversion,1.0,1.0,0.2458333333333333,0.275,4.775,0.2458333333333333,5,random,Devanagari,Arabic
कुरता,شکایت,kurtaː,ʃkɒjt,kurta,Complaint,0.8333333333333334,0.4,0.3083333333333333,0.3666666666666666,4.025,0.3083333333333333,5,random,Devanagari,Arabic
कुश्ती,کوچ,kuʃtiː,kvt͡ʃ,Wrestling,Koç,0.6666666666666666,0.8,0.425,0.475,3.55,0.4666666666666666,6,random,Devanagari,Arabic
कूच,اتحاد,kuːt͡ʃ,ɒthɒd,traveled,union,1.0,0.8,0.4625,0.4999999999999999,4.025,0.4999999999999999,5,random,Devanagari,Arabic
कूर,تسلی,kuːr,tslj,koor,Consolation,1.0,0.75,0.421875,0.4895833333333333,5.15625,0.4479166666666667,4,random,Devanagari,Arabic
कोफ़्ता,اطمینان,koftaː,ɒtmjnɒn,kofta,Assurance,1.0,0.8571428571428571,0.4077380952380952,0.4464285714285714,4.875,0.4345238095238095,7,random,Devanagari,Arabic
कोर,زنانه,kor,znɒnh,Corner,feminine,1.0,0.6,0.4583333333333333,0.5166666666666667,4.15,0.4958333333333334,5,random,Devanagari,Arabic
कोशिश,کارگر,koʃiʃ,kɒrɡr,Effort,manual worker,0.8,0.6,0.1583333333333333,0.2,3.275,0.1583333333333333,5,random,Devanagari,Arabic
कोह,روشن,koɦ,rvʃn,Koh,Bright,1.0,1.0,0.4114583333333333,0.4791666666666667,5.375,0.4427083333333333,4,random,Devanagari,Arabic
कोहेनूर,شیطانی,koɦenuːr,ʃjtɒnj,kohenur,Devilish,0.875,0.5714285714285714,0.2619047619047619,0.3035714285714285,3.392857142857143,0.2827380952380952,7,random,Devanagari,Arabic
ख़ंजर,خوش قسمت,xəɲd͡ʒər,xvʃ ɣsmt,dagger,Good episode,0.875,0.7142857142857143,0.2946428571428571,0.3333333333333333,4.625,0.306547619047619,8,random,Devanagari,Arabic
ख़ज़ाना,اردو,xəzaːnaː,ɒrdv,treasure,Urdu,1.0,0.8333333333333334,0.40625,0.4652777777777777,4.875,0.4409722222222222,7,random,Devanagari,Arabic
ख़त,زبان,xət,zbɒn,letter,Language,1.0,0.75,0.34375,0.375,3.40625,0.3697916666666667,4,random,Devanagari,Arabic
ख़तना,خیر,xətnaː,xjr,circumcision,No,0.8333333333333334,0.8,0.4291666666666667,0.4916666666666666,4.075,0.4666666666666667,5,random,Devanagari,Arabic
ख़तरनाक,ثَبُوت,xətrənaːk,sæbُvt,dangerous,ثَبُوت,1.0,0.75,0.4348958333333333,0.4947916666666666,4.109375,0.4791666666666667,7,random,Devanagari,Arabic
ख़फ़ा,حساب,xəfaː,hsɒb,angry,Account,1.0,0.75,0.2916666666666666,0.3333333333333333,4.8125,0.2916666666666666,5,random,Devanagari,Arabic
ख़बर,نان,xəbər,nɒn,news,Bread,1.0,0.8,0.4541666666666667,0.5166666666666667,4.375,0.4958333333333333,4,random,Devanagari,Arabic
ख़बरनवीस,دلبر,xəbrənviːs,dlbr,news reporter,دلبر,0.8,0.7777777777777778,0.5416666666666667,0.6203703703703703,4.805555555555555,0.6064814814814814,8,random,Devanagari,Arabic
ख़म,دوستانه,xəm,dvstɒnh,Sag,Friendly,1.0,0.8571428571428571,0.5803571428571427,0.636904761904762,4.785714285714286,0.6309523809523808,7,random,Devanagari,Arabic
ख़मीर,خفه,xəmiːr,xfh,yeast,خفه,0.8333333333333334,0.6,0.4333333333333334,0.5,4.15,0.4833333333333333,5,random,Devanagari,Arabic
ख़याल,سفارتخانه,xəjaːl,sfɒrtxɒnh,care,Embassy,1.0,0.5555555555555556,0.4768518518518518,0.5277777777777778,4.430555555555555,0.5254629629629629,9,random,Devanagari,Arabic
ख़रगोश,بازار,xərɡoʃ,bɒzɒr,rabbit,Market,1.0,0.6666666666666666,0.28125,0.3263888888888889,3.208333333333333,0.2986111111111111,6,random,Devanagari,Arabic
ख़राब,انکار,xəraːb,ɒnkɒr,bad,Denial,1.0,0.8,0.2708333333333333,0.3333333333333333,4.975,0.2708333333333333,5,random,Devanagari,Arabic
ख़राश,شکار,xəraːʃ,ʃkɒr,sore,Hunt,1.0,0.6,0.3291666666666667,0.3916666666666666,3.95,0.3625,5,random,Devanagari,Arabic
ख़रीद,مثنوی,xəriːd,msnvj,purchase,Masnavi,1.0,1.0,0.2791666666666667,0.325,6.125,0.2791666666666667,5,random,Devanagari,Arabic
ख़रीदना,پرگنه,xəriːdnaː,prɡnh,to buy,پرگنه,0.7777777777777778,0.7142857142857143,0.3482142857142857,0.3869047619047618,3.607142857142857,0.3779761904761904,7,random,Devanagari,Arabic
ख़रीदार,توپچی,xəriːdaːr,tvpt͡ʃj,buyer,Gunner,1.0,0.8571428571428571,0.4166666666666667,0.4880952380952381,5.125,0.4553571428571428,7,random,Devanagari,Arabic
ख़र्च,شاهزاده,xərt͡ʃə,ʃɒhzɒdh,expenses,Prince,1.0,0.5714285714285714,0.3660714285714285,0.4166666666666666,3.357142857142857,0.3958333333333333,7,random,Devanagari,Arabic
ख़र्चा,پرنده,xərt͡ʃaː,prndh,expense,Bird,0.875,1.0,0.2125,0.2666666666666667,3.725,0.2125,6,random,Devanagari,Arabic
ख़लक़,تلخی,xələq,tlxj,dissatisfied,Bitter,0.8,0.8,0.325,0.3583333333333333,4.75,0.3458333333333333,5,random,Devanagari,Arabic
ख़सरा,شلغم,xəsraː,ʃlɣm,measles,شلغم,1.0,0.8,0.3458333333333333,0.4,4.175,0.3666666666666666,5,random,Devanagari,Arabic
ख़ाक,آبکار,xaːk,ɒbkɒr,dry,Planter,1.0,0.6,0.4541666666666667,0.5166666666666666,4.475,0.4958333333333333,5,random,Devanagari,Arabic
ख़ाक़ान,همسفر,xaːqaːn,hmsfr,house,Fellow traveler,1.0,1.0,0.2333333333333333,0.275,4.75,0.2333333333333333,7,random,Devanagari,Arabic
ख़ाका,سینه,xaːkaː,sjnh,blueprint,سینه,1.0,1.0,0.2395833333333333,0.2708333333333333,4.125,0.2395833333333333,5,random,Devanagari,Arabic
ख़ाकी,مردانه,xaːkiː,mrdɒnh,grizzly,for men,1.0,0.8333333333333334,0.4479166666666667,0.5069444444444444,4.979166666666667,0.4930555555555555,6,random,Devanagari,Arabic
ख़ातिर,صفر,xaːtir,sfr,for the sake of,صفر,0.8333333333333334,0.6,0.4291666666666667,0.4833333333333333,3.775,0.4708333333333333,6,random,Devanagari,Arabic
ख़ातून,موسم,xaːtuːn,mvsm,Khatoon,season,1.0,0.8,0.3375,0.375,4.625,0.3583333333333333,6,random,Devanagari,Arabic
ख़ान,غزه,xaːn,ɣzh,Khan,Gaza,1.0,0.6666666666666666,0.1944444444444444,0.2222222222222222,3.7083333333333335,0.1944444444444444,4,random,Devanagari,Arabic
ख़ानगी,تقدیر,xaːnɡiː,tɣdjr,Khangi,Destiny,1.0,1.0,0.225,0.2666666666666666,5.2,0.225,6,random,Devanagari,Arabic
ख़ानदान,موجودگی,xaːndaːn,mvd͡ʒvdɡj,family,presence,1.0,0.8571428571428571,0.3452380952380952,0.3749999999999999,5.482142857142857,0.3571428571428571,7,random,Devanagari,Arabic
ख़ानदानी,گری,xaːndaːniː,ɡrj,family,گری,1.0,0.8571428571428571,0.5714285714285714,0.6428571428571429,5.089285714285714,0.625,8,random,Devanagari,Arabic
ख़ाना,خیز,xaːnaː,xjz,food,Khiz,0.8333333333333334,0.75,0.3072916666666667,0.34375,3.65625,0.3333333333333333,5,random,Devanagari,Arabic
ख़ानाबदोश,مناره,xaːnaːbdoʃ,mnɒrh,nomad,The minaret,0.9,0.75,0.4270833333333333,0.4791666666666666,4.453125,0.4661458333333332,9,random,Devanagari,Arabic
ख़ामी,بزدل,xaːmiː,bzdl,drawback,بزدل,1.0,1.0,0.265625,0.3020833333333333,5.34375,0.265625,5,random,Devanagari,Arabic
ख़ामोश,سادگی,xaːmoʃ,sɒdɡj,silent,Simplicity,1.0,0.8,0.2041666666666667,0.225,4.2,0.2041666666666667,6,random,Devanagari,Arabic
ख़ामोशी,پیمانه,xaːmoʃiː,pjmɒnh,silence,پیمانه,0.875,0.6666666666666666,0.1597222222222222,0.1736111111111111,2.9166666666666665,0.1597222222222222,7,random,Devanagari,Arabic
ख़ाला,خدا حافظ,xaːlaː,xdɒ hɒfz,empty,Good bye,0.875,0.4285714285714285,0.4553571428571428,0.494047619047619,3.803571428571429,0.4910714285714285,8,random,Devanagari,Arabic
ख़ालिक़,نثار,xaːliq,nsɒr,pure,نشر,1.0,0.8,0.3708333333333333,0.4166666666666667,4.65,0.3916666666666667,7,random,Devanagari,Arabic
ख़ाली,پروانه,xaːliː,prvɒnh,empty,the butterfly,1.0,0.8333333333333334,0.4097222222222222,0.4583333333333332,4.333333333333333,0.4513888888888888,6,random,Devanagari,Arabic
ख़िदमतगार,مرتبه,xidmətɡaːr,mrtbh,servant,order,0.8,0.6666666666666666,0.4699074074074074,0.5416666666666666,4.375,0.5185185185185186,9,random,Devanagari,Arabic
ख़िलाफ़त,وحشی,xilaːfət,vhʃj,caliphate,Wild,1.0,0.8571428571428571,0.494047619047619,0.5535714285714286,4.446428571428571,0.5357142857142857,8,random,Devanagari,Arabic
ख़ुद,پای‌کار,xud,pɒj‌kɒr,myself,Paykar,1.0,0.6666666666666666,0.5034722222222222,0.5694444444444444,4.708333333333333,0.5555555555555555,7,random,Devanagari,Arabic
ख़ुदकुशी,کرایه,xudkuʃiː,krɒjh,happiness,Rent,0.875,0.7142857142857143,0.3720238095238095,0.4226190476190476,4.571428571428571,0.4017857142857143,8,random,Devanagari,Arabic
ख़ुदा,مهما‌ن‌داری,xudaː,mhmɒ‌n‌dɒrj,God,hospitality,0.9090909090909092,0.6666666666666666,0.5347222222222222,0.5972222222222222,4.694444444444445,0.5972222222222222,11,random,Devanagari,Arabic
ख़ुदा हाफ़िज़,خوبانی,xudaː ɦaːfiz,xvbɒnj,Khuda Hafiz,apricot,0.9166666666666666,0.7777777777777778,0.3935185185185185,0.4398148148148147,4.097222222222222,0.4236111111111111,13,random,Devanagari,Arabic
ख़ुर्दबीन,عزیز,xurdəbiːn,ʔzjz,microscope,Dear,1.0,0.75,0.5078125,0.5729166666666666,5.140625,0.5677083333333333,9,random,Devanagari,Arabic
ख़ुश,زار زار,xuʃ,zɒr zɒr,happy,visited visited,1.0,0.6666666666666666,0.5069444444444445,0.5833333333333334,4.4375,0.579861111111111,7,random,Devanagari,Arabic
ख़ुशआमदीद,سامان,xuʃəamdiːd,sɒmɒn,happy man,سامان,0.9,0.5555555555555556,0.4513888888888889,0.4953703703703703,3.9722222222222223,0.4953703703703703,9,random,Devanagari,Arabic
ख़ुशक़िस्मत,باکره,xuʃqismət,bɒkrh,lucky luck,Virgin,1.0,0.7777777777777778,0.4861111111111111,0.5416666666666666,4.472222222222222,0.5300925925925927,11,random,Devanagari,Arabic
ख़ुशनवीसी,خلافت,xuʃnəviːsiː,xlɒft,happy,Caliphate,0.9090909090909092,0.5555555555555556,0.4375,0.4814814814814814,3.7222222222222223,0.4814814814814814,9,random,Devanagari,Arabic
ख़ुशबू,پیدایش,xuʃbuː,pjdɒjʃ,fragrance,Genesis,1.0,0.8333333333333334,0.3541666666666667,0.3888888888888889,4.979166666666667,0.3680555555555556,6,random,Devanagari,Arabic
