,Unnamed: 0,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
116,116,1976,galette,galette,galette*,ɡalɛt,pancake,pancake,0.625,0.5,0.3402777777777777,0.3819444444444445,3.6666666666666665,0.3576388888888888,0,loan,1,,-0.32494193,0.9999995827674866,1.0
117,117,2937,phenakistoscope,phénakistiscope,phenakistoscope*,fenakistiskɔp,phenakistoscope,phenakistiscope,0.4375,0.2,0.1375,0.1527777777777778,1.1916666666666669,0.1513888888888889,2,loan,1,,8.089769,0.8120852112770081,0.751804530620575
118,118,1851,feu de joie,feu de joie,feu* də ʒwɑ,fəy də ʒwa,bonfire,bonfire,0.3636363636363636,0.0,0.0234375,0.0260416666666666,0.25,0.0234375,0,loan,1,,4.2868805,0.9999997615814209,1.0
119,119,2248,intertextuality,intertextualité,intertextuality*,ɛ̃tɛʀtɛkstɥalite,intertextuality,intertextuality,0.625,0.2,0.1361111111111111,0.1611111111111111,1.575,0.1361111111111111,1,loan,1,,10.999121,0.9107539057731628,0.6518043875694275
120,120,272,heighten,augmenter,ˈhaɪtən,oɡmɑ̃təʀ,heighten,increase,0.75,0.5714285714285714,0.2678571428571429,0.2976190476190475,3.4642857142857144,0.2827380952380952,7,synonym,0,,-6.228316,0.42004260420799255,0.7175906300544739
121,121,592,magnanimous,généreuse,mægˈnænəməs,ʒeneʀœz,magnanimous,generous,0.9090909090909092,0.4444444444444444,0.2708333333333333,0.3009259259259259,2.7222222222222223,0.2916666666666667,8,synonym,0,,-10.173642999999998,0.34160947799682617,0.5164257884025574
122,122,207,au courant,bouton,oʊ ˈkʊrənt,butɔ̃,aware,button,1.0,0.75,0.5260416666666667,0.5833333333333334,4.65625,0.5729166666666667,7,random,0,325.0,-14.426185999999998,0.5594010949134827,0.459966778755188
123,123,995,citronella,citronnelle,ˌsɪtrɑˈnɛlə,sitʀɔnɛl,citronella,lemongrass,0.5454545454545454,0.1111111111111111,0.1388888888888889,0.162037037037037,1.2083333333333333,0.1504629629629629,2,loan,1,,-1.9464297,0.8313072323799133,0.590359628200531
124,124,3504,suraddition,suraddition,suraddition*,syʀadisjɔ̃,suraddition,suraddition,0.6666666666666666,0.2727272727272727,0.2045454545454545,0.23106060606060602,1.9090909090909087,0.2196969696969697,0,loan,1,,2.8629346,0.9999995231628418,1.0
125,125,2097,grandiose,grandiose,ˌgrændiˈoʊs,ɡʀɑ̃djɔz,grandiose,grandiose,0.9090909090909092,0.5,0.2369791666666666,0.2864583333333333,3.46875,0.25,0,loan,1,,8.581749,0.9999995231628418,1.0
126,126,864,remorseless,sans remords,rɪˈmɔrsləs,sɑ̃s ʀəmɔʀ,remorseless,without remorse,1.0,0.6666666666666666,0.2800925925925925,0.3333333333333333,3.9166666666666665,0.2939814814814814,10,synonym,0,,-12.796496000000001,0.4559774398803711,0.36890098452568054
127,127,2187,houri,houri,houri*,uʀi,houri,houri,0.6666666666666666,0.4,0.3916666666666667,0.45,3.275,0.4333333333333333,0,loan,1,,3.7773468,0.9999996423721313,1.0
128,128,3769,vitrine,vitrine,vitrine*,vitʀin,showcase,showcase,0.375,0.1428571428571428,0.1517857142857142,0.1785714285714285,1.3035714285714286,0.1666666666666666,0,loan,1,,3.02236,0.9999997019767761,1.0
129,129,2748,numismatics,numismatique,ˌnumɪsˈmætɪks,nymismatik,numismatics,numismatics,0.5384615384615384,0.0909090909090909,0.0946969696969696,0.1022727272727272,0.75,0.1022727272727272,3,loan,1,,5.157469,0.9077225923538208,0.8579452633857727
130,130,2643,morsure,morsure,morsure*,mɔʀsyʀ,bite,bite,0.75,0.1428571428571428,0.18154761904761899,0.2261904761904762,1.6785714285714286,0.2023809523809523,0,loan,1,,6.0812607000000005,0.9999997019767761,1.0
131,131,8838,senile,céréale,ˈsiˌnaɪl,seʀeal,senile,cereal,0.625,0.1666666666666666,0.0763888888888889,0.0833333333333333,0.9375,0.0763888888888889,5,hard_negative,0,,-3.6802247,0.3411690592765808,0.7943261861801147
132,132,2782,robe decollete,décolleté,roʊb decollete*,dekɔləte,dress neckline,low-cut,0.6666666666666666,0.4615384615384615,0.3541666666666666,0.3974358974358974,2.9038461538461537,0.3974358974358974,7,hard_negative,0,,-8.662479,0.406870037317276,0.4390426278114319
133,133,6355,aliment,à la carte,aliment*,a la kaʀt,food,à la carte,0.7777777777777778,0.2857142857142857,0.0952380952380952,0.1011904761904761,1.375,0.0952380952380952,8,hard_negative,0,,-5.418517,0.3917512893676758,0.5903576612472534
134,134,5048,hydrate,à outrance,ˈhaɪˌdreɪt,a utʀɑ̃s,hydrate,excessive,0.9,0.25,0.2942708333333333,0.3333333333333333,2.640625,0.3203125,7,hard_negative,0,,-3.4060507000000007,0.38253065943717957,0.38726189732551575
135,135,2695,nationalism,nationalisme,ˈnæʃənəˌlɪzəm,nasjɔnalism,nationalism,nationalism,0.7692307692307693,0.1818181818181818,0.1856060606060605,0.2121212121212121,1.5909090909090908,0.1856060606060605,1,loan,1,,-9.025341000000001,0.8688169121742249,0.9620858430862427
136,136,659,covetous,miser,covetous*,mizəʀ,covetous,miser,1.0,0.625,0.4114583333333333,0.4583333333333333,4.0,0.4505208333333333,7,synonym,0,,-6.534863,0.5371984839439392,0.8041839003562927
137,137,3209,voluptuary,loup-garou,voluptuary*,lup-ɡaʀu,voluptuary,werewolf,0.6363636363636364,0.4,0.3145833333333333,0.3541666666666666,2.65,0.3437499999999999,6,hard_negative,0,,-7.7899103,0.4719633460044861,0.7232288122177124
138,138,732,canard,canard,kəˈnɑrd,kanaʀ,duck,duck,0.7142857142857143,0.1666666666666666,0.2118055555555555,0.2430555555555555,1.8541666666666667,0.2256944444444444,0,loan,1,,2.1164315,0.999999463558197,1.0
139,139,1302,damassé,damassé,damassé*é,damase,damask,damask,0.4444444444444444,0.1666666666666666,0.2265625,0.25,1.8125,0.25,0,loan,1,,-1.2995229,0.9999995827674866,1.0
140,140,1827,fauvette,fauvette,fauvette*,fovɛt,fauvette,fauvette,0.6666666666666666,0.375,0.3541666666666667,0.390625,2.875,0.390625,0,loan,1,,6.2385945,0.9999995827674866,1.0
141,141,309,avoid,éluder,əˈvɔɪd,elydəʀ,avoid,elude,1.0,0.5,0.2847222222222222,0.3125,3.2291666666666665,0.2986111111111111,6,synonym,0,,-3.8093242999999997,0.394252210855484,0.5058721899986267
142,142,1571,écossaise,plural,éécossaise*,plyʀal,Scottish,plural,0.9090909090909092,0.875,0.4625,0.5166666666666666,5.0875,0.5020833333333334,8,loan,1,,-0.4391244000000001,0.2904476523399353,0.5648360252380371
143,143,57,acid,acide,ˈæsəd,azid,acid,acid,0.8,0.0,0.0416666666666666,0.0416666666666666,0.375,0.0416666666666666,1,loan,1,,-5.64096,0.7337822914123535,0.6534627676010132
144,144,457,bêtise,bêtise,bêtise*,bə̂tiz,stupidity,stupidity,0.7142857142857143,0.4,0.1701388888888889,0.1875,1.375,0.1875,0,loan,1,,4.2833776,0.9999995231628418,1.0
145,145,2570,metoclopramide,métoclopramide,metoclopramide*,metɔklɔpʀamid,metoclopramide,metoclopramide,0.4,0.1428571428571428,0.0848214285714285,0.0982142857142857,0.7232142857142857,0.0922619047619047,1,loan,1,,8.979786,0.7451832294464111,0.8186320066452026
146,146,129,unfeeling,insensible,ənˈfilɪŋ,ɛ̃sɑ̃sibl,unfeeling,insensible,1.0,0.7142857142857143,0.2648809523809524,0.3035714285714285,3.7321428571428568,0.2648809523809524,7,synonym,0,,-4.453551,0.473469078540802,0.6533184051513672
147,147,1323,débris,débris,débris*,debʀi,debris,debris,0.5714285714285714,0.4,0.1805555555555555,0.2083333333333333,1.5208333333333333,0.1944444444444444,0,loan,1,,3.5980942000000002,0.9999993443489075,1.0
148,148,2054,glissade,glissade,glissade*,ɡlisad,slide,slide,0.4444444444444444,0.4285714285714285,0.2559523809523809,0.2916666666666666,3.1071428571428568,0.2708333333333333,0,loan,1,,3.3381574,0.9999994039535522,1.0
149,149,415,bistoury,biscornu,bistoury*,biskɔʀny,bistoury,biscornu,0.5555555555555556,0.375,0.0833333333333333,0.1041666666666666,1.375,0.0833333333333333,4,hard_negative,0,,-5.691142,0.7402940392494202,0.6972187161445618
150,150,1427,detent,détente,detent*,detɑ̃t,detent,relaxation,0.4285714285714285,0.1666666666666666,0.1770833333333333,0.1944444444444444,1.5,0.1909722222222222,2,loan,1,,5.598001999999999,0.5972356796264648,0.6074808239936829
151,151,2006,langouste,banalité,langouste*,banalite,langouste,banality,0.6,0.375,0.1328125,0.1510416666666666,2.671875,0.1328125,6,hard_negative,0,,-13.247454000000001,0.49010956287384033,0.6810266375541687
152,152,1963,fusain,fusain,fusain*,fyzɛ̃,charcoal,charcoal,0.8571428571428571,0.3333333333333333,0.3368055555555556,0.3680555555555555,2.75,0.3680555555555555,0,loan,1,,8.814019,0.9999991655349731,1.0
153,153,2034,gerbil,gerbille,gerbil*,ʒɛʀbij,gerbil,gerbil,0.7142857142857143,0.1666666666666666,0.2256944444444444,0.2569444444444445,2.25,0.2395833333333333,2,loan,1,,3.2659786,0.8833293914794922,0.787786602973938
154,154,1055,combat,combatre,ˈkɑmbæt,kɔ̃batʀ,combat,fight,0.7142857142857143,0.3333333333333333,0.2013888888888889,0.2291666666666666,2.75,0.2013888888888889,2,loan,1,,-0.6943593000000001,0.7269472479820251,0.717695415019989
155,155,936,cheval,cheval,cheval*,ʃəval,horse,horse,0.5714285714285714,0.3333333333333333,0.1805555555555555,0.2013888888888888,1.6875,0.1979166666666666,0,loan,1,,5.1646285,0.9999992251396179,1.0
156,156,3107,provenance,provenance,ˈprɑvənəns,pʀɔvənɑ̃s,provenance,provenance,0.5,0.1111111111111111,0.1527777777777778,0.1759259259259259,1.3472222222222223,0.162037037037037,0,loan,1,,2.307465,0.9999995231628418,1.0
157,157,2499,marocain,marocain,marocain*,maʀɔkɛ̃,Moroccan,Moroccan,0.7777777777777778,0.375,0.2734375,0.3072916666666667,2.296875,0.296875,0,loan,1,,6.849351400000001,0.9999997019767761,1.0
158,158,2735,remis,chemise,ˈreɪmiz,ʃəmiz,handed over,shirt,0.5714285714285714,0.3333333333333333,0.1979166666666666,0.236111111111111,2.0,0.2222222222222222,3,hard_negative,0,,-3.122673,0.2990892231464386,0.7824206948280334
159,159,155,amollishment,amollissement,amollishment*,amɔlisəmɑ̃,amollishment,softening,0.5384615384615384,0.3333333333333333,0.2621527777777777,0.2881944444444445,2.40625,0.2829861111111111,2,loan,1,,-1.3970156,0.7834401726722717,0.8062674403190613
160,160,3192,visé,visière,visé*é,visjə̀ʀ,targeted,visor,0.5714285714285714,0.5,0.1805555555555555,0.2083333333333333,1.8125,0.2013888888888888,4,hard_negative,0,,-3.0115404,0.7232623100280762,0.6947110295295715
161,161,3476,soutane,soutane,soutane*,sutan,soutane,soutane,0.375,0.2857142857142857,0.255952380952381,0.2857142857142857,2.0714285714285716,0.2857142857142857,0,loan,1,,3.1603217,0.9999996423721313,1.0
162,162,3372,saucisson sec,saucisson sec,saucisson* sɛk,sozisɔn sək,dry sausage,dry sausage,0.5,0.25,0.1840277777777777,0.2013888888888888,1.59375,0.1996527777777777,0,loan,1,,6.1582475,0.9999996423721313,1.0
163,163,762,plight,situation critique,plaɪt,sitɥasjɔn kʀitik,plight,critical situation,0.875,0.7333333333333333,0.6222222222222222,0.6916666666666667,5.225,0.6902777777777778,16,synonym,0,,-16.505876999999998,0.47279518842697144,0.6742100715637207
164,164,1109,connoisseur,connoisseur,ˌkɑnəˈsər,kɔnwasœʀ,connoisseur,connoisseur,0.6666666666666666,0.125,0.1770833333333333,0.203125,1.609375,0.1901041666666666,0,loan,1,,0.57344663,0.9999996423721313,1.0
165,165,1163,cotarnine,cotarnine,cotarnine*,kɔtaʀnin,cotarnine,cotarnine,0.5,0.2222222222222222,0.1273148148148148,0.1481481481481481,1.0972222222222223,0.1388888888888889,0,loan,1,,4.2996807,0.9999997615814209,1.0
166,166,110,amende honorable,brunaille,amende* ˈɑnərəbəl,bʀynel,amends,brunaille,0.8235294117647058,0.7142857142857143,0.5431547619047618,0.6101190476190476,4.723214285714286,0.6056547619047619,13,random,0,170.0,-10.4851,0.3913993239402771,0.6699197292327881
167,167,2560,mésalliance,mésalliance,mésalliance*,mezaljɑ̃s,misalliance,misalliance,0.75,0.5,0.2821969696969697,0.3143939393939394,2.5681818181818183,0.3087121212121212,0,loan,1,,-8.270014,0.9999997019767761,1.0
168,168,2371,licorne,licorne,licorne*,likɔʀn,licorne,licorne,0.625,0.2857142857142857,0.1636904761904762,0.1904761904761904,1.4107142857142858,0.1785714285714285,0,loan,1,,3.9293422999999996,0.9999995827674866,1.0
169,169,223,arbitrager,arbitragiste,ˈɑrbɪˌtrɑʒər,aʀbitʀaʒist,arbitrate,arbitrageurs,0.8333333333333334,0.1818181818181818,0.1553030303030303,0.1893939393939394,1.5681818181818181,0.1628787878787878,4,loan,1,,-5.1122445999999995,0.8793365955352783,0.7751766443252563
170,170,333,beignet,blouson,beignet*,bluzɔ̃,beignet,jacket,0.875,0.5,0.2604166666666667,0.2847222222222222,3.25,0.2743055555555555,6,random,0,545.0,-3.531214,0.4440285563468933,0.6497060656547546
171,171,2418,luminaire,luminaire,luminaire*,lyminɛʀ,luminaire,luminaire,0.6,0.2222222222222222,0.2268518518518518,0.2638888888888889,1.9583333333333333,0.2546296296296296,0,loan,1,,1.0120931999999998,0.999999463558197,1.0
172,172,2759,oeuvre,œuvre,ˈuvrə,œvʀ,work,work,0.8,0.25,0.2864583333333333,0.34375,2.71875,0.328125,2,loan,1,,3.9869809999999997,0.5198251605033875,0.5480064749717712
173,173,774,carmagnole,carmagnole,carmagnole*,kaʀmaɲɔl,carmagnole,carmagnole,0.6363636363636364,0.2222222222222222,0.1435185185185185,0.1666666666666666,1.2777777777777777,0.1550925925925926,0,loan,1,,4.6916137,0.9999996423721313,1.0
174,174,2086,gouvernante,gouvernante,gouvernante*,ɡuvɛʀnɑ̃t,governess,governess,0.6666666666666666,0.3,0.2416666666666666,0.275,2.625,0.2604166666666666,0,loan,1,,8.729737,0.9999995827674866,1.0
175,175,1707,gamine,matinée,gamine*,matine,kid,morning,0.4285714285714285,0.3333333333333333,0.1875,0.2083333333333333,1.8541666666666667,0.2048611111111111,3,hard_negative,0,,-10.115847,0.3146422207355499,0.6892977356910706
176,176,2388,lipid,lipide,ˈlaɪpəd,lipid,lipid,LIPID,0.5714285714285714,0.1666666666666666,0.1770833333333333,0.1944444444444444,1.4583333333333333,0.1944444444444444,1,loan,1,,-2.8228762,0.8531665802001953,0.8477382063865662
177,177,779,degenerate,dissolu,dɪˈʤɛnərˌeɪt,disɔly,degenerate,dissolved,0.9166666666666666,0.4444444444444444,0.3564814814814815,0.3981481481481481,3.2222222222222223,0.3888888888888889,9,synonym,0,,-8.692953999999999,0.5002910494804382,0.489949494600296
178,178,3649,très chic,très chic,très* ʃik,tʀə̀s ʃik,very stylish,very stylish,0.4444444444444444,0.1428571428571428,0.0357142857142857,0.0476190476190476,0.375,0.0357142857142857,0,loan,1,,5.1374598,0.9999997615814209,1.0
179,179,2452,majorant,majorant,majorant*,maʒɔʀɑ̃,majorant,majorant,0.7777777777777778,0.375,0.2916666666666666,0.328125,2.875,0.3125,0,loan,1,,6.152836,0.9999997019767761,1.0
180,180,747,petulant,irritable,ˈpɛʧələnt,iʀʀitabl,petulant,irritable,1.0,0.75,0.265625,0.2916666666666667,3.875,0.2786458333333333,8,synonym,0,,-9.473923,0.4834623336791992,0.639979898929596
181,181,284,au revoir,au revoir,oʊ rɪvˈwɑr,o ʀəvwaʀ,goodbye,goodbye,0.6,0.125,0.171875,0.2083333333333333,1.59375,0.1848958333333333,0,loan,1,,3.4887187000000006,0.9999997019767761,1.0
182,182,2947,piastre,piastre,piastre*,pjastʀ,plates,plates,0.5,0.2857142857142857,0.1577380952380952,0.1964285714285714,1.6428571428571428,0.1785714285714285,0,loan,1,,4.530004,0.999999463558197,1.0
183,183,1695,envelope,enveloppe,ˈɛnvəˌloʊp,ɑ̃vəlɔp,envelope,envelope,0.6,0.25,0.2552083333333333,0.2812499999999999,2.09375,0.2786458333333333,1,loan,1,,4.5252833,0.8240135908126831,0.7788459062576294
184,184,44,provoke,provoquer,prəˈvoʊk,pʀɔvɔkəʀ,provoke,to provoke,0.875,0.25,0.1770833333333333,0.203125,1.859375,0.1901041666666666,3,synonym,0,,-4.1116147000000005,0.43125271797180176,0.6840071678161621
185,185,9473,oxalate,évanescent,oxalate*,evanəsɑ̃,oxalate,evanescent,0.875,0.2857142857142857,0.1071428571428571,0.113095238095238,1.3392857142857142,0.1071428571428571,8,hard_negative,0,,-6.484516,0.40776559710502625,0.7526533603668213
186,186,2708,nepotism,népotisme,ˈnɛpəˌtɪzəm,nepɔtism,nepotism,nepotism,0.6363636363636364,0.1111111111111111,0.1180555555555555,0.1296296296296296,0.9444444444444444,0.1296296296296296,2,loan,1,,4.800622,0.7937387228012085,0.8913758993148804
187,187,5916,scelerat,cellulose,scelerat*,sɛlylɔz,criminal,cellulose,0.7777777777777778,0.125,0.1796875,0.203125,1.6875,0.1927083333333333,7,hard_negative,0,,-5.475814,0.4699198305606842,0.6627052426338196
188,188,2066,gobemouche,gobemouche,gobemouche*,ɡɔbəmuʃ,gobemouche,gobemouche,0.7272727272727273,0.5555555555555556,0.3402777777777778,0.375,3.5694444444444446,0.3634259259259259,0,loan,1,,5.800952,0.9999997019767761,1.0
189,189,10477,harfang,morphine,harfang*,mɔʀfin,harfang,morphine,0.75,0.1666666666666666,0.1041666666666666,0.1180555555555555,1.2291666666666667,0.1041666666666666,6,hard_negative,0,,-4.801525,0.5044553279876709,0.6506249308586121
190,190,628,broche,broche,broche*,bʀɔʃ,pin,pin,0.8571428571428571,0.5,0.3506944444444445,0.4027777777777778,3.125,0.3854166666666667,0,loan,1,,3.0471556,0.9999996423721313,1.0
191,191,56,abate,abbé,əˈbeɪt,abe,abate,abbe,0.6666666666666666,0.4,0.3875,0.425,3.15,0.425,3,synonym,0,,0.63769525,0.8086481094360352,0.7912155985832214
192,192,248,arquebusade,arquebusade,arquebusade*,aʀkəbyzad,arquebusade,arquebusade,0.6666666666666666,0.1818181818181818,0.196969696969697,0.2234848484848485,1.6704545454545454,0.2159090909090909,0,loan,1,,6.7398205,0.9999995231628418,1.0
193,193,1467,dirigiste,dirigiste,dirigiste*,diʀiʒist,dirigiste,dirigiste,0.4,0.25,0.1380208333333333,0.171875,2.046875,0.1380208333333333,0,loan,1,,4.203747,0.9999996423721313,1.0
194,194,800,impostor,trompeur,ˌɪmˈpɔstər,tʀɔ̃pœʀ,impostor,misleading,0.9,0.625,0.3385416666666666,0.3802083333333333,3.484375,0.3619791666666667,7,synonym,0,,-11.791116,0.44408565759658813,0.7020764350891113
195,195,687,cafard,cafard,cafard*,kafaʀ,cockroach,cockroach,0.5714285714285714,0.3333333333333333,0.1875,0.2152777777777778,1.6041666666666667,0.2013888888888888,0,loan,1,,7.094003999999999,0.9999995827674866,1.0
196,196,2402,-logue,-logue,-loʊg,-lɔɡ,-logue,-logue,0.6,0.3333333333333333,0.0972222222222222,0.1111111111111111,2.708333333333333,0.0972222222222222,0,loan,1,,5.102409,0.9999996423721313,1.0
197,197,1569,façade patterns,académiste,façade* ˈpætərnz,akademist,façade patterns,academic,0.6875,0.5,0.3060897435897436,0.3397435897435897,2.8076923076923075,0.3397435897435897,10,hard_negative,0,,-8.631053,0.3686108887195587,0.5644872784614563
198,198,2299,journaux,journaux,journaux*,ʒuʀno,newspapers,newspapers,0.7777777777777778,0.5,0.390625,0.4427083333333333,3.71875,0.4296875,0,loan,1,,7.815789,0.9999991655349731,1.0
199,199,7950,hôtel,rondelle,hôtel*,ʀɔ̃dɛl,hotel,washer,1.0,0.2,0.0541666666666666,0.0583333333333333,0.45,0.0541666666666666,6,hard_negative,0,,-3.3347578,0.39689886569976807,0.5504122376441956
200,200,2921,pertinent,pertinent,ˈpərtɪnɪnt,pɛʀtinɑ̃,pertinent,pertinent,0.7,0.2222222222222222,0.2569444444444444,0.287037037037037,2.180555555555556,0.2754629629629629,0,loan,1,,2.9265037,0.9999997019767761,1.0
201,201,7491,élan,œillade,éélan*,œjlad,momentum,œillade,0.6666666666666666,0.6,0.0583333333333333,0.0666666666666666,1.225,0.0583333333333333,5,hard_negative,0,,-3.6240940000000004,0.49249717593193054,0.5438948273658752
202,202,3377,sauvignon,sauvignon,ˌsɔˈvɪnjɑn,soviɲɔ̃,sauvignon,sauvignon,0.8,0.25,0.2786458333333333,0.3020833333333333,2.328125,0.2994791666666666,0,loan,1,,-0.15846819,0.9999997019767761,1.0
203,203,3028,pomme purée,pomme purée,pomme* purée*,pɔmə pyʀe,mashed apple,mashed apple,0.6153846153846154,0.1111111111111111,0.2083333333333333,0.2416666666666667,1.7875,0.2333333333333333,0,loan,1,,4.5960093,0.9999996423721313,1.0
204,204,2802,ovule,ovule,ˈoʊvjul,ɔvyl,ovule,ovule,0.7142857142857143,0.3333333333333333,0.3125,0.3472222222222222,2.5416666666666665,0.3472222222222222,0,loan,1,,3.3826497000000004,0.9999995827674866,1.0
205,205,348,transient,temporaire,ˈtrænʒənt,tɑ̃pɔʀɛʀ,transient,temporary,0.8888888888888888,0.75,0.2734375,0.328125,4.265625,0.2942708333333333,9,synonym,0,,-8.213115,0.5150421857833862,0.6969170570373535
206,206,974,entirely,totalement,ɪnˈtaɪərli,tɔtaləmɑ̃,entirely,totally,0.7,0.5555555555555556,0.2476851851851851,0.2916666666666667,3.8472222222222223,0.2662037037037037,8,synonym,0,,-8.719074,0.7342059016227722,0.47680041193962097
207,207,625,courteous,humble,ˈkərtiəs,ymbl,courteous,humble,1.0,0.8571428571428571,0.4910714285714285,0.5535714285714286,4.535714285714286,0.5357142857142857,8,synonym,0,,-10.799967,0.5695009827613831,0.451052725315094
