,loan_word,original_word,loan_word_epitran,original_word_epitran,Fast Levenshtein,Dolgo Prime Distance,Feature Edit Distance,Hamming Feature Distance,Weighted Feature Distance,Fast Levenshtein Distance Div Maxlen,label
233,लाल,شخص,laːl,ʃxs,4,3,0.7083333333333334,0.75,14.875,1.0,0
234,आलू,کباب,aːluː,kbɒb,5,3,1.7083333333333335,1.875,23.5,1.0,0
235,जल्द,جلد,d͡ʒəldə,d͡ʒld,2,2,1.7916666666666667,2.0,14.5,0.2857142857142857,1
236,अव्वल,حکمت,avvəl,hkmt,5,5,1.6875000000000002,1.8750000000000002,23.125,1.0,0
237,रस्म,شیشه,rəsmə,ʃjʃh,5,4,1.6041666666666665,1.8333333333333335,18.125,1.0,0
238,क़ल्ब,بی‌بی,qəlbə,bj‌bj,4,3,1.4166666666666667,1.5833333333333333,15.75,0.8,0
239,हिजरत,شب بخیر,ɦid͡ʒrət,ʃb bxjr,8,5,1.2708333333333333,1.5833333333333335,25.375,1.0,0
240,शिकस्त,شکست,ʃikstə,ʃkst,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
241,सराय,بی‌میل,səraːj,bj‌mjl,6,4,1.0625,1.2916666666666667,17.375,1.0,0
242,कारोबार,کاروبار,kaːrobaːr,kɒrvbɒr,5,1,0.5625,0.625,11.0,0.5555555555555556,1
243,लश्कर,عادت,ləʃkər,ʔɒdt,6,3,2.5208333333333335,2.8333333333333335,25.0,1.0,0
244,वज़ीर,خواهش,vəziːr,xvɒhʃ,6,4,1.3541666666666667,1.625,23.0,1.0,0
245,अक्स,عکس,aksə,ʔks,2,2,1.1458333333333335,1.2916666666666667,11.625,0.5,1
246,ख़ाली,خالی,xaːliː,xɒlj,4,1,0.25,0.29166666666666663,4.375,0.6666666666666666,1
247,बेदख़ल,گوشت,bedxəl,ɡvʃt,6,5,2.4375,2.7083333333333335,24.125,1.0,0
248,मरियम,افسانه,mərijəm,ɒfsɒnh,7,6,2.395833333333333,2.7083333333333335,34.875,1.0,0
249,गुलूबंद,گلو بند,ɡuluːbəndə,ɡlv bnd,5,4,3.041666666666667,3.416666666666667,30.25,0.5,1
250,क़ाफ़िला,گرفت,qaːfilaː,ɡrft,7,4,2.354166666666667,2.708333333333333,25.5,0.875,0
251,रफ़्ता-रफ़्ता,Urdu spelling,rəftaː-rəftaː,urdu spelling,13,7,3.479166666666667,4.125,44.5,1.0,1
252,बस,بس,bəs,bs,1,1,0.8958333333333334,1.0,7.25,0.3333333333333333,1
253,नायाब,مرده باد,naːjaːb,mrdh bɒd,8,5,2.5416666666666665,2.875,27.5,1.0,0
254,तमाचा,تبانجه,təmaːt͡ʃaː,tbɒnd͡ʒh,8,4,1.3125000000000002,1.5000000000000002,22.75,0.8,1
255,दहन,فقط,dəɦən,fɣt,5,5,2.25,2.5,22.75,1.0,0
256,राय,𑀭𑀸𑀬,raːj,𑀭𑀸𑀬,4,3,2.625,3.0,21.75,1.0,1
257,सरंजाम,آئینه,sərəɲd͡ʒaːm,ɒيʔjnh,11,5,3.5625000000000004,3.9583333333333335,36.375,1.0,0
258,दरवाज़ा,سطح,dərvaːzaː,sth,9,5,3.9583333333333335,4.458333333333333,36.125,1.0,0
259,तुक्का,قیچی,tukkaː,ɣjt͡ʃj,6,4,1.770833333333333,1.9583333333333333,20.5,1.0,0
260,ज़ख़्म,زخم,zəxmə,zxm,2,2,1.7916666666666667,2.0,14.5,0.4,1
261,फ़र्ज़ंद,فرزند,fərzəndə,frznd,3,3,2.6875,3.0,21.75,0.375,1
262,ताक़त,glass,taːqət,glass,6,3,1.3333333333333335,1.4583333333333333,15.125,1.0,0
263,दोस्त,قبرستان,dostə,ɣbrstɒn,5,4,2.3541666666666665,2.708333333333333,23.375,0.7142857142857143,0
264,जहाँगीर,جهانگیر,d͡ʒəɦãːɡiːr,d͡ʒhɒŋjr,7,4,1.3125,1.4583333333333335,14.875,0.6363636363636364,1
265,रसीद,رسید,rəsiːd,rsjd,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
266,ममनून,غصه,məmnuːn,ɣsh,7,6,3.2916666666666665,3.6666666666666665,33.875,1.0,0
267,मशहूर,مشهور,məʃɦuːr,mʃhvr,4,2,1.2916666666666667,1.4583333333333335,16.0,0.5714285714285714,1
268,कबाब,کباب,kəbaːb,kbɒb,3,1,1.0208333333333335,1.125,8.75,0.5,1
269,रेशमी,ھمشکل,reʃmiː,ھmʃkl,5,4,1.6875000000000002,1.9583333333333335,22.125,0.8333333333333334,0
270,तुर्की,ترکی,turkiː,trkj,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
271,तक़सीम,خبرنویش,təqsiːm,xbrnvjʃ,7,7,2.1875,2.5833333333333335,28.75,1.0,0
272,सुराख़,سوراخ,suraːx,svrɒx,3,1,0.4375,0.5,9.5,0.5,1
273,नवाज़,نواز,nəvaːz,nvɒz,3,1,1.0208333333333335,1.125,8.75,0.5,1
274,क़ाफ़िला,قافله,qaːfilaː,ɣɒflh,6,2,1.3958333333333335,1.5416666666666667,16.125,0.75,1
275,मुर्दनी,مردنی,murdəniː,mrdnj,4,3,1.9166666666666667,2.1666666666666665,17.375,0.5,1
276,बोहरान,همسفر,boɦraːn,hmsfr,7,6,1.9583333333333337,2.2916666666666665,28.0,1.0,0
277,पयाम,یادداشت,pəjaːm,jɒddɒʃt,7,5,2.8749999999999996,3.0833333333333335,34.5,1.0,0
278,पाबंद,غوطه,paːbəndə,ɣvth,8,5,3.2708333333333335,3.6249999999999996,31.5,1.0,0
279,फ़रमान,فرمان,fərmaːn,frmɒn,3,1,1.0208333333333335,1.125,8.75,0.42857142857142855,1
280,संग,جاری,səŋɡə,d͡ʒɒrj,6,4,1.6666666666666667,1.875,18.0,1.0,0
281,परवरदिगार,دربار,pərvərdiɡaːr,drbɒr,10,7,5.666666666666666,6.375,47.25,0.8333333333333334,0
282,मक्का,منت,məkkaː,mnt,5,4,2.291666666666667,2.5416666666666665,21.5,0.8333333333333334,0
283,गुम,گم,ɡum,ɡm,1,1,0.8958333333333334,1.0,7.25,0.3333333333333333,1
284,खीसा,بارود,kʰiːsaː,bɒrvd,7,4,1.8125000000000002,2.0833333333333335,22.75,1.0,0
285,ज़ख़ीरा,فرزند,zəxiːraː,frznd,8,6,2.0833333333333335,2.5416666666666665,28.625,1.0,0
286,ग़म,غم,ɣəm,ɣm,1,1,0.8958333333333334,1.0,7.25,0.3333333333333333,1
287,दुरुस्त,درست,durustə,drst,3,3,2.6875,3.0,21.75,0.42857142857142855,1
288,बेमेल,بی‌میل,bemel,bj‌mjl,3,2,0.25,0.3333333333333333,5.75,0.5,1
289,इब्री,پناه,ibriː,پnɒh,5,3,1.6458333333333335,1.9583333333333333,23.0,1.0,0
290,मेहमान,مهمان,meɦmaːn,mhmɒn,4,1,1.0625,1.1666666666666667,9.0,0.5714285714285714,1
291,इरादा,قطار,iraːdaː,ɣtɒr,7,4,1.6041666666666667,1.9166666666666667,23.875,1.0,0
292,जल्लाद,ضرور,d͡ʒəllaːd,zrvr,9,5,2.458333333333333,2.875,26.0,1.0,0
293,दहन,दहन,dəɦən,दहन,5,5,4.520833333333334,5.0,36.25,1.0,1
294,सहल,نوکر,səɦəl,nvkr,5,4,1.625,1.875,23.75,1.0,0
295,हकीम,حکیم,ɦəkiːm,hkjm,4,2,1.0625,1.2083333333333335,10.375,0.6666666666666666,1
296,बीमा,بیمه,biːmaː,bjmh,4,2,0.375,0.45833333333333337,8.5,0.6666666666666666,1
297,कलमकारी,داماد,kəlməkaːriː,dɒmɒd,10,6,4.25,4.75,36.25,0.9090909090909091,0
298,आशिक़ी,𑀫𑀡,aːʃiqiː,𑀫𑀡,7,5,4.5,5.0,36.25,1.0,0
299,दर्जा,رشوه,dərd͡ʒaː,rʃvh,7,4,1.8125,2.1666666666666665,24.125,0.875,0
300,लद्दाख़,مناره,ləddaːx,mnɒrh,7,6,2.0416666666666665,2.375,31.875,1.0,0
301,कीमिया,کیمیا,kiːmijaː,kjmjɒ,5,2,1.1458333333333335,1.2916666666666667,11.625,0.625,1
302,चम्मच,ناز,t͡ʃəmmət͡ʃ,nɒz,10,5,3.1458333333333335,3.4583333333333335,26.625,1.0,0
303,नज़रिया,نظریه,nəzrijaː,nzrjh,4,3,2.0,2.25,19.625,0.5,1
304,यूनान,آدمی,juːnaːn,ɒdmj,7,4,1.7499999999999998,1.9166666666666667,24.25,1.0,0
305,माफ़,سلطانه,maːf,sltɒnh,6,5,3.25,3.5416666666666665,29.5,1.0,0
306,तराशा,تراشه,təraːʃaː,trɒʃh,5,2,1.2708333333333335,1.4166666666666667,14.375,0.625,1
307,ज़मीनी,‫انتخاب‬,zəmiːniː,‫ɒntxɒb‬,8,5,1.9166666666666665,2.208333333333333,34.5,1.0,0
308,दिक़्क़त,لذیذ,diqqət,lzjz,6,5,2.3958333333333335,2.666666666666667,25.5,1.0,0
309,शोहरत,ذِمَّة,ʃoɦrət,zemæّة,6,3,2.25,2.5,20.25,1.0,0
310,इलाहाबाद,-ईन,ilaːɦaːbaːd,-ईन,11,8,7.208333333333333,8.0,58.0,1.0,0
311,मज़बूत,مضبوط,məzbuːt,mzbvt,3,2,1.25,1.4166666666666667,15.75,0.42857142857142855,1
312,म्यान,میان,mjaːn,mjɒn,2,0,0.125,0.125,1.5,0.4,1
313,रौज़न,روزن,rɔːzən,rvzn,3,2,1.25,1.4166666666666667,15.75,0.5,1
314,ममनून,ممنون,məmnuːn,mmnvn,3,2,1.25,1.4166666666666667,15.75,0.42857142857142855,1
315,जदीद,جیبوتی,d͡ʒədiːd,d͡ʒjbvtj,5,4,1.5208333333333333,1.75,20.0,0.625,0
316,सवार,پهلو,səvaːr,پhlv,6,4,2.1458333333333335,2.5,23.625,1.0,0
317,मौलवी,جوش,mɔːlviː,d͡ʒvʃ,6,4,2.3958333333333335,2.6666666666666665,24.875,0.8571428571428571,0
318,तौहीन,تاج,tɔːɦiːn,tɒd͡ʒ,6,3,2.125,2.3333333333333335,19.5,0.8571428571428571,0
319,लश्करी,لشکری,ləʃkəriː,lʃkrj,4,3,1.9166666666666667,2.1666666666666665,17.375,0.5,1
320,ताउम्र,میان,taːumrə,mjɒn,7,4,2.3958333333333335,2.75,24.875,1.0,0
321,दीदार,دیدار,diːdaːr,djdɒr,4,1,0.25,0.29166666666666663,4.375,0.5714285714285714,1
322,ख़ालिक़,خالق,xaːliq,xɒlɣ,4,1,1.1458333333333335,1.25,10.5,0.6666666666666666,1
323,मारख़ोर,مارخور,maːrxor,mɒrxvr,3,1,0.4375,0.5,9.5,0.42857142857142855,1
324,साया,سایه,saːjaː,sɒjh,4,1,0.375,0.4166666666666667,7.125,0.6666666666666666,1
325,बेदख़ली,بیدخلی,bedxəliː,bjdxlj,4,3,1.1458333333333335,1.3333333333333335,13.0,0.5,1
326,ख़ैरात,هزار,xæːraːt,hzɒr,6,4,1.4791666666666667,1.75,19.0,0.8571428571428571,0
327,इफ़्तिताह,نوید,iftitaːɦ,nvjd,8,5,3.1875,3.5833333333333335,31.625,1.0,0
328,दूरबीन,کوه نور,duːrbiːn,kvh nvr,8,5,1.4791666666666667,1.8333333333333333,27.375,1.0,0
329,नरम,مدد,nərəm,mdd,5,5,2.25,2.5833333333333335,23.25,1.0,0
330,तख़्ता,دنگل,təxtaː,dŋl,6,4,2.166666666666667,2.375,22.25,1.0,0
331,मिन्नत,منت,minnət,mnt,3,3,2.7083333333333335,3.0,21.75,0.5,1
332,वादा,وعده,vaːdaː,vʔdh,4,2,0.5416666666666667,0.625,10.5,0.6666666666666666,1
333,ख़राब,خراب,xəraːb,xrɒb,3,1,1.0208333333333335,1.125,8.75,0.5,1
334,रफ़्ता,جستجو,rəftaː,d͡ʒstd͡ʒv,8,5,1.2083333333333333,1.4583333333333333,24.25,0.8888888888888888,0
335,रूस,بادام,ruːs,bɒdɒm,5,3,2.3125,2.625,22.875,1.0,0
336,बुत,peru,but,peru,4,2,1.3125,1.5,13.75,1.0,0
337,इफ़्तिताह,افتتاح,iftitaːɦ,ɒfttɒh,5,1,1.2291666666666667,1.3333333333333335,11.0,0.625,1
338,इज़्ज़त,عزت,izzət,ʔzt,3,3,2.0625,2.291666666666667,18.875,0.6,1
339,तूफ़ान,گرد,tuːfaːn,ɡrd,7,5,2.3958333333333335,2.7500000000000004,23.875,1.0,0
340,निगरानी,نگرانی,niɡraːniː,ŋrɒnj,7,3,2.145833333333333,2.375,21.0,0.7777777777777778,1
341,दलील,پایدان,dəliːl,پɒjdɒn,6,3,1.0208333333333335,1.125,20.875,1.0,0
342,आबदस्त,آبدست,aːbdəstə,ɒbdst,4,2,1.916666666666667,2.125,16.0,0.5,1
343,रईस,آزادی,rəis,ɒzɒdj,5,3,1.7291666666666665,2.0,24.5,1.0,0
344,नादान,نادان,naːdaːn,nɒdɒn,4,0,0.25,0.25,3.0,0.5714285714285714,1
345,रिवाज,رواج,rivaːd͡ʒ,rvɒd͡ʒ,3,1,1.0208333333333335,1.125,8.75,0.375,1
346,तिजारत,عزیز,tid͡ʒaːrət,ʔzjz,10,5,3.2708333333333335,3.708333333333334,33.0,1.0,0
347,ज़ुल्फ़,زلف,zulfə,zlf,2,2,1.7916666666666667,2.0,14.5,0.4,1
348,हुकूमत,حکومت,ɦukuːmət,hkvmt,5,3,2.1875,2.4583333333333335,23.25,0.625,1
349,गिलास,glass,ɡilaːs,glass,3,3,1.4166666666666665,1.5416666666666665,16.625,0.5,1
350,शिद्दत,شدت,ʃiddət,ʃdt,3,3,2.7083333333333335,3.0,21.75,0.5,1
351,ना-,اندازه,naː-,ɒndɒzh,5,4,3.75,4.125,30.5,0.8333333333333334,0
352,मौसीक़ी,موسیقی,mɔːsiːqiː,mvsjɣj,7,3,0.7291666666666667,0.875,16.0,0.7777777777777778,1
353,देह,देह,deɦ,देह,3,3,2.7083333333333335,3.0,21.75,1.0,1
354,गिरफ़्त,گرفت,ɡirftə,ɡrft,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
355,ज़्यादती,سکندر,zjaːdtiː,skndr,7,4,1.5833333333333335,1.8333333333333333,22.5,0.875,0
356,मसनवी,بغاوت,məsnəviː,bɣɒvt,7,5,2.6458333333333335,2.9166666666666665,29.875,0.875,0
357,अतलस,قیدخانه,atləs,ɣjdxɒnh,7,5,2.604166666666667,2.8749999999999996,27.375,1.0,0
358,गुज़ारिश,گزارش,ɡuzaːriʃ,ɡzɒrʃ,4,2,1.916666666666667,2.125,16.0,0.5,1
359,बुनियाद,مرزائی,bunijaːd,mrzɒيʔj,8,5,2.020833333333333,2.291666666666667,28.125,1.0,0
360,राह,راه,raːɦ,rɒh,3,0,0.16666666666666666,0.16666666666666666,1.75,0.75,1
361,सब्ज़ी,سبزی,səbziː,sbzj,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
362,गुलज़ार,گلزار,ɡulzaːr,ɡlzɒr,3,1,1.0208333333333335,1.125,8.75,0.42857142857142855,1
363,बहादुर,بهادر,bəɦaːdur,bhɒdr,5,2,1.9583333333333335,2.166666666666667,16.25,0.625,1
364,सज़ा-ए-मौत,حذم,səzaː-e-mɔːt,hzm,10,6,4.645833333333334,5.166666666666667,39.375,0.8333333333333334,0
365,लिबास,لباس,libaːs,lbɒs,3,1,1.0208333333333335,1.125,8.75,0.5,1
366,वाक़ई,اطلس,vaːqəi,ɒtls,6,4,1.770833333333333,2.0,24.125,1.0,0
367,तल्ख़ी,تلخی,təlxiː,tlxj,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
368,हज़्म,جمعه,ɦəzmə,d͡ʒmʔh,5,5,1.7708333333333335,1.9583333333333333,25.125,0.8333333333333334,0
369,हाफ़िज़ा,حافظه,ɦaːfizaː,hɒfzh,6,2,1.3125,1.4583333333333335,14.625,0.75,1
370,क़रार,مرگ,qəraːr,mrɡ,5,4,2.3125000000000004,2.625,23.875,0.8333333333333334,0
371,जल्लाद,جلاد,d͡ʒəllaːd,d͡ʒlɒd,4,2,1.9375,2.125,16.0,0.4444444444444444,1
372,वतन,وطن,vətən,vtn,2,2,1.7916666666666667,2.0,14.5,0.4,1
373,आहिस्ता,آهسته,aːɦistaː,ɒhsth,6,2,1.3125,1.4583333333333335,14.625,0.75,1
374,राह,غلطی,raːɦ,ɣltj,4,2,1.5,1.7499999999999998,20.375,1.0,0
375,सहरा,صحرا,səɦraː,shrɒ,4,1,1.0625,1.1666666666666667,9.0,0.6666666666666666,1
376,मशग़ूल,مشغول,məʃɣuːl,mʃɣvl,3,2,1.25,1.4166666666666667,15.75,0.42857142857142855,1
377,दौर,مرغ,dɔːr,mrɣ,4,3,0.7708333333333334,1.0416666666666667,14.75,1.0,0
378,सीरत,میدان,siːrət,mjdɒn,6,4,0.8125,0.9583333333333334,15.75,1.0,0
379,नादान,نمونه,naːdaːn,nmvnh,6,4,1.0833333333333335,1.25,20.0,0.8571428571428571,0
380,शैतानी,عمده,ʃæːtaːniː,ʔmdh,9,5,2.5833333333333335,2.875,30.875,1.0,0
381,दस्तख़त,دستخط,dəstəxət,dstxt,3,3,2.6875,3.0,21.75,0.375,1
382,यादाश्त,Urdu spelling,jaːdaːʃtə,urdu spelling,13,6,4.6875,5.166666666666667,45.0,1.0,1
383,बालिश,هرج,baːliʃ,hrd͡ʒ,6,4,2.25,2.5416666666666665,22.0,1.0,0
384,ख़ाना,خانه,xaːnaː,xɒnh,4,1,0.375,0.4166666666666667,7.125,0.6666666666666666,1
385,उसमान,عثمان,usmaːn,ʔsmɒn,3,1,0.5,0.5416666666666667,7.375,0.5,1
386,बंदर,𑀯𑀸𑀡𑀭,bəndər,𑀯𑀸𑀡𑀭,6,6,5.354166666666666,6.0,43.5,1.0,1
387,ऐनक,عینک,æːnək,ʔjnk,3,3,0.875,1.0,17.0,0.6,1
388,दरख़ास्त,صحیح,dərxaːstə,shjh,9,6,4.104166666666667,4.625,39.625,1.0,0
389,बाज़ार,بازار,baːzaːr,bɒzɒr,4,0,0.25,0.25,3.0,0.5714285714285714,1
390,परंदा,پرنده,pərəndaː,پrndh,5,4,2.9375,3.2916666666666665,27.375,0.625,1
391,ग़रारा,غَرْغَرَة,ɣəraːraː,ɣærْɣæræة,6,1,1.104166666666667,1.2083333333333335,9.5,0.6666666666666666,1
392,नौकर,نوکر,nɔːkər,nvkr,3,2,1.25,1.4166666666666667,15.75,0.5,1
393,पारचा,نام و نیشان,paːrt͡ʃaː,nɒm v njʃɒn,10,6,4.354166666666667,4.833333333333334,39.875,0.9090909090909091,0
394,तंज़,خدا,tənzə,xdɒ,5,3,2.208333333333333,2.4166666666666665,19.875,1.0,0
395,मालिक,دفتر,maːlik,dftr,6,5,1.875,2.208333333333333,28.25,1.0,0
396,जायज़,حاضر,d͡ʒaːjəz,hɒzr,8,3,1.6041666666666665,1.8333333333333333,21.75,1.0,0
397,जानवर,جانور,d͡ʒaːnvər,d͡ʒɒnvr,3,1,1.0208333333333335,1.125,8.75,0.3333333333333333,1
398,उर्दू,خون,urduː,xvn,5,4,1.5208333333333335,1.7916666666666665,21.625,1.0,0
399,बेशुमार,بی‌شمار,beʃumaːr,bj‌ʃmɒr,5,2,1.1458333333333335,1.2916666666666667,11.625,0.625,1
400,ग़रीबी,غریبی,ɣəriːbiː,ɣrjbj,5,3,1.1458333333333335,1.3333333333333335,13.0,0.625,1
401,ज़र्द,گردن,zərdə,ɡrdn,3,3,1.4375,1.625,17.375,0.6,0
402,मेज़,میز,mez,mjz,1,1,0.125,0.16666666666666666,2.875,0.3333333333333333,1
403,वहशी,وحشی,vəɦʃiː,vhʃj,4,2,1.0625,1.2083333333333335,10.375,0.6666666666666666,1
404,-दार,ارضی,-daːr,ɒrzj,5,3,1.6041666666666667,1.9583333333333333,23.25,1.0,0
405,सादगी,کم,saːdɡiː,km,7,4,3.1041666666666665,3.4166666666666665,28.5,1.0,0
406,दहलीज़,حساب,dəɦliːz,hsɒb,7,4,2.3333333333333335,2.5416666666666665,22.125,1.0,0
407,ख़ुशक़िस्मत,خوش قسمت,xuʃqismət,xvʃ ɣsmt,4,3,2.229166666666667,2.5,24.25,0.4444444444444444,1
408,तनहाई,جانور,tənɦaːiː,d͡ʒɒnvr,8,4,1.6458333333333335,1.9166666666666665,19.625,1.0,0
409,रेगिस्तान,ریگستان,reɡistaːn,rjɡstɒn,4,2,1.1458333333333335,1.2916666666666667,11.625,0.4444444444444444,1
410,हर्ज,هرج,ɦərd͡ʒə,hrd͡ʒ,3,2,1.8333333333333335,2.041666666666667,14.75,0.42857142857142855,1
411,फ़रेब,قسم,fəreb,ɣsm,5,5,2.2708333333333335,2.5833333333333335,22.625,1.0,0
412,किरायेदार,شهری,kiraːjedaːr,ʃhrj,9,6,4.833333333333333,5.458333333333334,44.0,0.8181818181818182,0
413,फ़ारिग़,دختر,faːriɣ,dxtr,5,5,1.9166666666666667,2.291666666666667,26.75,0.8333333333333334,0
414,अफ़ीम,جاهل,afiːm,d͡ʒɒhl,6,4,1.2291666666666667,1.4166666666666667,21.75,1.0,0
415,मेहरबान,نیست و نابود,meɦrəbaːn,njst v nɒbvd,12,8,2.8958333333333335,3.2916666666666665,35.875,1.0,0
416,मौलवी,مولوی,mɔːlviː,mvlvj,4,2,0.4791666666666667,0.5833333333333334,11.375,0.5714285714285714,1
417,संग,सङ्ग,səŋɡə,सङ्ग,5,5,4.5,5.0,36.25,1.0,1
418,नामो-निशान,نام و نیشان,naːmo-niʃaːn,nɒm v njʃɒn,8,2,0.6458333333333334,0.75,13.375,0.6666666666666666,1
419,हज़रत,حضرت,ɦəzrət,hzrt,3,2,1.8333333333333335,2.041666666666667,14.75,0.5,1
420,हिंदी,هندی,ɦindiː,hndj,4,2,1.0625,1.2083333333333335,10.375,0.6666666666666666,1
421,दौलतमंद,دولتمند,dɔːltəməndə,dvltmnd,5,4,3.041666666666667,3.416666666666667,30.25,0.45454545454545453,1
422,ताउम्र,Urdu spelling,taːumrə,urdu spelling,12,6,5.395833333333334,6.041666666666666,47.375,0.9230769230769231,1
423,शाह,پری,ʃaːɦ,پrj,4,2,1.2291666666666667,1.4166666666666665,13.75,1.0,0
424,अंदाज़,کلف,ndaːz,klf,5,4,1.5000000000000002,1.6666666666666665,17.125,1.0,0
425,दरमियान,مقدمه,dərmijaːn,mɣdmh,8,6,3.3958333333333335,3.8333333333333335,39.0,0.8888888888888888,0
426,शिकारी,شکاری,ʃikaːriː,ʃkɒrj,5,2,1.1458333333333335,1.2916666666666667,11.625,0.625,1
427,मेहनती,سبز,meɦnətiː,sbz,8,6,4.041666666666667,4.5,37.25,1.0,0
428,शौहर,شوهر,ʃɔːɦər,ʃvhr,4,2,1.25,1.4166666666666667,15.5,0.6666666666666666,1
429,तमाम,تمام,təmaːm,tmɒm,3,1,1.0208333333333335,1.125,8.75,0.5,1
430,लोबिया,وزیر,lobijaː,vzjr,6,4,2.4583333333333335,2.875,26.875,0.8571428571428571,0
431,परगना,پرگنه,pərɡənaː,پrɡnh,5,4,2.9375,3.2916666666666665,27.375,0.625,1
432,चिलग़ोज़ा,موم,t͡ʃilɣozaː,mvm,10,7,4.25,4.708333333333334,38.875,1.0,0
433,अज़दहा,قبضه,azdəɦaː,ɣbzh,7,4,2.3125,2.583333333333333,25.5,1.0,0
434,गुज़ारिश,بو,ɡuzaːriʃ,bv,8,7,4.729166666666667,5.333333333333334,39.5,1.0,0
435,नमकीन,نمکین,nəmkiːn,nmkjn,3,2,1.0208333333333335,1.1666666666666667,10.125,0.42857142857142855,1
436,अख़बार,خوشبو,axbaːr,xvʃbv,5,4,1.375,1.625,26.5,0.8333333333333334,0
437,शुक्रगुज़ार,زیر بغل,ʃukrəɡuzaːr,zjr bɣl,10,6,4.270833333333334,4.791666666666666,39.5,0.9090909090909091,0
438,क़त्ल,قتل,qətlə,ɣtl,3,2,1.916666666666667,2.125,16.25,0.6,1
439,ख़ाका,اصلی,xaːkaː,ɒslj,6,4,1.25,1.4166666666666667,23.0,1.0,0
440,फ़क़त,فقط,fəqət,fɣt,3,2,1.916666666666667,2.125,16.25,0.6,1
441,तस्वीर,تصویر,təsviːr,tsvjr,3,2,1.0208333333333335,1.1666666666666667,10.125,0.42857142857142855,1
442,गुलशन,دفتر,ɡulʃən,dftr,6,5,2.5208333333333335,2.875,24.875,1.0,0
443,ज़िंदगानी,زندگانی,zindɡaːniː,zndɡɒnj,5,2,1.1458333333333335,1.2916666666666667,11.625,0.5,1
444,आब-ए-चश्म,اندر,aːbə-e-t͡ʃəʃmə,ɒndr,14,7,5.208333333333333,5.833333333333334,46.5,1.0,0
445,बनाम,بنام,bənaːm,bnɒm,3,1,1.0208333333333335,1.125,8.75,0.5,1
446,ख़मीर,خمیر,xəmiːr,xmjr,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
447,नाश्ता,سخت,naːʃtaː,sxt,6,4,2.1041666666666665,2.3333333333333335,19.875,0.8571428571428571,0
448,सज़ा,سزا,səzaː,szɒ,3,1,1.0208333333333335,1.125,8.75,0.6,1
449,अचार,آچار,at͡ʃaːr,ɒt͡ʃɒr,3,0,0.20833333333333331,0.20833333333333331,2.5,0.42857142857142855,1
450,तराना,خریدن,təraːnaː,xrjdn,6,4,1.7708333333333333,2.0,24.25,0.75,0
